unitid,calsys,crsloc1,crsloc2,crsloc3,crsloc4,crsloc5,crsloc6,facloc1,facloc2,facloc3,facloc4,facloc5,facloc6,facloc7,facloc8,facloc9,facloc10,mili,mil1insl,mil2insl,admreq1,admreq2,admreq3,admreq4,admreq5,avsat,admreq6,avact,admreq7,admreq8,admreq9,admreq10,admreq11,admreq12,admreq13,yrscol,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10,mode11,mode12,mode13,mode14,stusrv1,stusrv2,stusrv3,stusrv4,stusrv5,stusrv6,stusrv7,stusrv8,stusrv9,libfac,libshar1,libshar2,libshar3,ftstu,apfee,applfeeu,applfeeg,applfeep,chgper1,chgper2,chgper3,chgper4,chgper5,tuition1,tuition2,tuition3,tuition4,tpugcred,tpugcont,tuition5,tuition6,tuition7,tuition8,tpgdcred,isprof1,osprof1,isprof2,osprof2,isprof3,osprof3,isprof4,osprof4,isprof5,osprof5,isprof6,osprof6,isprof7,osprof7,isprof8,osprof8,isprof9,osprof9,isprof10,osprof10,isprof11,osprof11,profna,tpfpcred,room,roomcap,board,mealswk,mealsvry,roomamt,boardamt,roombord,rmbrdamt,prgmoffr,pg300,cipcode1,ciptuit1,cipsupp1,ciplgth1,cipenrl1,cipcomp1,cipcode2,ciptuit2,cipsupp2,ciplgth2,cipenrl2,cipcomp2,cipcode3,ciptuit3,cipsupp3,ciplgth3,cipenrl3,cipcomp3,cipcode4,ciptuit4,cipsupp4,ciplgth4,cipenrl4,cipcomp4,cipcode5,ciptuit5,cipsupp5,ciplgth5,cipenrl5,cipcomp5,cipcode6,ciptuit6,cipsupp6,ciplgth6,cipenrl6,cipcomp6,enrolmnt,genenrl,month,tostucu,tostufrs,tostucg,tostucp,nofall,cdactua,cnactua,cdactga,cdactpa,cdactuf,cnactuf,cdactgf,cdactpf,sumses,sumses_a,sumses_b,sumses_c,sumcntug,sumcntgr,sumcntfp,cdactssu,cnactssu,cdactssg,cdactssp,extdiv,extdiv_a,extdiv_b,extdiv_c,extdiv_d,extcntug,extcntgr,extcntfp,cdactexu,cnactexu,cdactexg,cdactexp
"160126","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,4550,,1500,,,120406,1700,,600,,,120499,2000,,750,,,,,,,,,,,,,,,,,,,,,"20","20","70195","46","","","","1","0","26298","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"160135","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,4550,,1500,,,120406,1700,,600,,,120499,2000,,750,,,,,,,,,,,,,,,,,,,,,"29","29","70195","47","","","","1","0","29190","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"160144","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,4550,,1500,,,120406,1700,,600,,,120499,2000,,750,,,,,,,,,,,,,,,,,,,,,"25","25","70195","55","","","","1","0","31677","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"364937","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","3","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,4550,,1500,,,120406,1700,,600,,,120499,2000,,750,,,,,,,,,,,,,,,,,,,,,"31","31","70195","65","","","","1","0","35333","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"226347","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","4","1",120403,4000,300,1500,,,120403,2000,100,750,,,120403,1740,75,600,,,120403,550,25,150,,,,,,,,,,,,,,,"43","43","70195","43","","","","1","0","43875","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"237303","7","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","1","-1","","-1","","1","-1","1","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","1","100","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","6","1",120403,3900,300,2000,,,120402,4100,400,2000,,,120403,975,300,400,,,120402,690,400,300,,,120403,1050,300,500,,,120403,850,150,375,,,"89","89","70195","215","","","","1","0","162488","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"124645","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","4","1",120403,4075,425,1600,,,120403,1331,175,400,,,,,,,,,,,,,,,,,,,,,,,,,,,"26","26","70195","61","","","","1","0","97600","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"158282","7","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","1","-1","","-1","","-1","-1","-1","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","1","100","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,4000,300,1500,,,120403,1575,75,750,,,120499,1425,75,600,,,,,,,,,,,,,,,,,,,,,"43","43","70195","95","","","","1","0","106875","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"364317","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","1","-1","-1","","-1","","1","-1","-1","-1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","1","25","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",510801,8425,528,900,,,510910,11970,820,1205,,,510901,10205,905,1024,,,,,,,,,,,,,,,,,,,,,"59","59","70195","93","","","","1","0","55800","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"417594","5","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","","-1","","-1","-1","-1","1","-1","1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,3012,418,1500,,,120406,1512,312,600,,,,,,,,,,,,,,,,,,,,,,,,,,,"23","","70195","23","","","","1","0","25875","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"154943","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","-1","-1","-1","1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","1","100","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","2","1",120403,4050,491,1500,,,120499,1200,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,"26","26","70195","27","","","","1","0","43200","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"113908","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","1","-1","","-1","","1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","1","100","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","4","1",120403,6100,300,1600,,,120406,1300,300,400,,,120401,3900,300,600,,,120499,2100,300,600,,,,,,,,,,,,,,,"42","42","70195","71","","","","1","0","85180","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"378521","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","1","-1","","-1","","1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","3","","","","1","1","100","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,5300,325,1600,,,120499,1780,0,600,,,,,,,,,,,,,,,,,,,,,,,,,,,"62","62","70195","62","","","","1","0","76800","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"159601","3","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","1","-1","","-1","","1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","2","1",120403,3300,500,1500,,,120401,1400,100,750,,,,,,,,,,,,,,,,,,,,,,,,,,,"36","36","70195","42","","","","1","0","47250","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"248192","7","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","1","-1","","-1","","1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","2","1",120403,4480,200,1800,,,120499,900,100,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,"23","23","70195","40","","","","1","0","65000","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"156444","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","1","-1","","-1","","1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","1","1",120403,4700,300,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","15","70195","22","","","","1","0","36000","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"209694","5","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","1","100","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","9","1",120403,7840,680,2300,,,120403,6840,470,2050,,,120402,5440,260,1700,,,120403,3200,470,850,,,120403,2200,260,600,,,120402,4320,260,1350,,,"54","54","70195","88","","","","1","0","84197","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"208169","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","9","1",120403,7000,1146,2300,,,120403,5200,618,1700,,,120403,1900,328,600,,,120403,1600,299,500,,,120403,2650,602,850,,,120403,6250,888,2050,,,"16","16","70195","38","","","","1","0","65550","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"384157","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","9","1",120403,7000,1146,2300,,,120403,5200,618,1700,,,120403,1900,328,600,,,120403,1600,299,500,,,120403,2650,602,850,,,120403,6250,888,2050,,,"37","37","70195","75","","","","1","0","129375","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"104230","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","1","100","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,5000,0,1600,,,120403,2350,100,650,,,120403,1350,0,300,,,,,,,,,,,,,,,,,,,,,"19","19","70195","26","","","","1","0","23048","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"223870","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","3","","","","1","1","100","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,4400,450,1500,,,120406,1700,250,600,,,120499,1100,175,600,,,,,,,,,,,,,,,,,,,,,"361","361","70195","361","","","","1","0","277875","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"208044","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,3475,100,1500,,,120403,2350,100,1000,,,120403,1450,200,600,,,,,,,,,,,,,,,,,,,,,"16","15","70195","43","","","","1","0","20563","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"364663","7","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,4600,700,1600,,,120401,2515,165,100,,,120401,1750,300,350,,,,,,,,,,,,,,,,,,,,,"37","37","70195","41","","","","1","0","65600","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"212285","7","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","1","75","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","2","1",120403,5550,945,1250,,,120499,2475,100,600,,,,,,,,,,,,,,,,,,,,,,,,,,,"64","64","70195","77","","","","1","0","84650","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"235273","7","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,5700,0,1800,,,120499,3100,0,600,,,120499,3100,0,600,,,,,,,,,,,,,,,,,,,,,"18","","70195","38","","","","1","0","68400","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"249061","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","","-1","","-1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","1","100","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","1","1",120403,5445,555,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72","72","70195","72","","","","1","0","34500","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"154633","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","-1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","1","100","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","1","1",120405,5400,831,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","25","70195","34","","","","1","0","38250","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
"142489","6","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","-1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","1","","","","1","1","100","","","-1","-1","-1","1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","-1","","-1","","-1","","","-1","","3","1",120403,4600,600,2000,,,120499,775,400,300,,,120499,2350,300,1000,,,,,,,,,,,,,,,,,,,,,"29","29","70195","29","","","","1","0","40700","","","0","0","","","-1","-1","","","","","","","","","","-1","-1","","","","","","","","","",""
