Geo__geoid_	Geo_NAME	Geo_qname	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_BTTR	Geo_BTBG	Geo_PUMA5	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21083020700"	"Census Tract 207"	"Census Tract 207, Graves County, Kentucky"	"KY"	140	0	"ACSSF"	2181	.	.	.	.	21	83	.	.	21	20700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3251	630	1149	1051	183	197	27	14
"21083020800"	"Census Tract 208"	"Census Tract 208, Graves County, Kentucky"	"KY"	140	0	"ACSSF"	2182	.	.	.	.	21	83	.	.	21	20800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3935	416	1617	1287	409	126	80	0
"21083020900"	"Census Tract 209"	"Census Tract 209, Graves County, Kentucky"	"KY"	140	0	"ACSSF"	2183	.	.	.	.	21	83	.	.	21	20900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2193	228	878	741	164	143	12	27
"21085950100"	"Census Tract 9501"	"Census Tract 9501, Grayson County, Kentucky"	"KY"	140	0	"ACSSF"	2184	.	.	.	.	21	85	.	.	21	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1961	446	790	535	85	90	15	0
"21085950200"	"Census Tract 9502"	"Census Tract 9502, Grayson County, Kentucky"	"KY"	140	0	"ACSSF"	2185	.	.	.	.	21	85	.	.	21	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2123	466	796	633	174	54	0	0
"21085950300"	"Census Tract 9503"	"Census Tract 9503, Grayson County, Kentucky"	"KY"	140	0	"ACSSF"	2186	.	.	.	.	21	85	.	.	21	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3197	786	1404	831	89	76	11	0
"21085950400"	"Census Tract 9504"	"Census Tract 9504, Grayson County, Kentucky"	"KY"	140	0	"ACSSF"	2187	.	.	.	.	21	85	.	.	21	950400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4572	587	2123	1243	338	142	85	54
"21085950500"	"Census Tract 9505"	"Census Tract 9505, Grayson County, Kentucky"	"KY"	140	0	"ACSSF"	2188	.	.	.	.	21	85	.	.	21	950500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1862	357	824	545	73	37	26	0
"21085950600"	"Census Tract 9506"	"Census Tract 9506, Grayson County, Kentucky"	"KY"	140	0	"ACSSF"	2189	.	.	.	.	21	85	.	.	21	950600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2520	670	824	740	157	94	14	21
"21085950700"	"Census Tract 9507"	"Census Tract 9507, Grayson County, Kentucky"	"KY"	140	0	"ACSSF"	2190	.	.	.	.	21	85	.	.	21	950700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1575	235	657	460	182	28	8	5
"21087930100"	"Census Tract 9301"	"Census Tract 9301, Green County, Kentucky"	"KY"	140	0	"ACSSF"	2191	.	.	.	.	21	87	.	.	21	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1988	571	706	480	118	97	6	10
"21087930200"	"Census Tract 9302"	"Census Tract 9302, Green County, Kentucky"	"KY"	140	0	"ACSSF"	2192	.	.	.	.	21	87	.	.	21	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3084	705	1170	813	198	150	27	21
"21087930300"	"Census Tract 9303"	"Census Tract 9303, Green County, Kentucky"	"KY"	140	0	"ACSSF"	2193	.	.	.	.	21	87	.	.	21	930300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1802	471	812	313	132	38	34	2
"21087930400"	"Census Tract 9304"	"Census Tract 9304, Green County, Kentucky"	"KY"	140	0	"ACSSF"	2194	.	.	.	.	21	87	.	.	21	930400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1078	175	512	273	96	22	0	0
"21089040100"	"Census Tract 401"	"Census Tract 401, Greenup County, Kentucky"	"KY"	140	0	"ACSSF"	2195	.	.	.	.	21	89	.	.	21	40100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3255	133	773	1150	693	311	160	35
"21089040201"	"Census Tract 402.01"	"Census Tract 402.01, Greenup County, Kentucky"	"KY"	140	0	"ACSSF"	2196	.	.	.	.	21	89	.	.	21	40201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1969	242	719	758	149	37	49	15
"21089040202"	"Census Tract 402.02"	"Census Tract 402.02, Greenup County, Kentucky"	"KY"	140	0	"ACSSF"	2197	.	.	.	.	21	89	.	.	21	40202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3083	169	1133	1186	409	158	28	0
"21089040300"	"Census Tract 403"	"Census Tract 403, Greenup County, Kentucky"	"KY"	140	0	"ACSSF"	2198	.	.	.	.	21	89	.	.	21	40300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3281	309	1229	1199	335	164	25	20
"21089040400"	"Census Tract 404"	"Census Tract 404, Greenup County, Kentucky"	"KY"	140	0	"ACSSF"	2199	.	.	.	.	21	89	.	.	21	40400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3882	453	1398	1324	414	252	41	0
"21089040501"	"Census Tract 405.01"	"Census Tract 405.01, Greenup County, Kentucky"	"KY"	140	0	"ACSSF"	2200	.	.	.	.	21	89	.	.	21	40501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2173	177	773	942	130	115	36	0
"21089040502"	"Census Tract 405.02"	"Census Tract 405.02, Greenup County, Kentucky"	"KY"	140	0	"ACSSF"	2201	.	.	.	.	21	89	.	.	21	40502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3314	477	1429	1128	159	119	2	0
"21089040600"	"Census Tract 406"	"Census Tract 406, Greenup County, Kentucky"	"KY"	140	0	"ACSSF"	2202	.	.	.	.	21	89	.	.	21	40600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2123	488	954	454	126	84	9	8
"21089040700"	"Census Tract 407"	"Census Tract 407, Greenup County, Kentucky"	"KY"	140	0	"ACSSF"	2203	.	.	.	.	21	89	.	.	21	40700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2335	509	953	583	98	125	39	28
"21091960100"	"Census Tract 9601"	"Census Tract 9601, Hancock County, Kentucky"	"KY"	140	0	"ACSSF"	2204	.	.	.	.	21	91	.	.	21	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1711	328	623	605	94	61	0	0
"21091960200"	"Census Tract 9602"	"Census Tract 9602, Hancock County, Kentucky"	"KY"	140	0	"ACSSF"	2205	.	.	.	.	21	91	.	.	21	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2450	240	1131	712	189	148	16	14
"21091960300"	"Census Tract 9603"	"Census Tract 9603, Hancock County, Kentucky"	"KY"	140	0	"ACSSF"	2206	.	.	.	.	21	91	.	.	21	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1639	307	726	492	65	37	12	0
"21093000100"	"Census Tract 1"	"Census Tract 1, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2207	.	.	.	.	21	93	.	.	21	100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	658	105	339	173	20	15	4	2
"21093000201"	"Census Tract 2.01"	"Census Tract 2.01, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2208	.	.	.	.	21	93	.	.	21	201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	978	17	84	268	246	321	39	3
"21093000202"	"Census Tract 2.02"	"Census Tract 2.02, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2209	.	.	.	.	21	93	.	.	21	202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1876	109	308	1089	210	152	8	0
"21093000300"	"Census Tract 3"	"Census Tract 3, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2210	.	.	.	.	21	93	.	.	21	300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2898	220	805	1124	374	290	61	24
"21093000400"	"Census Tract 4"	"Census Tract 4, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2211	.	.	.	.	21	93	.	.	21	400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3251	449	943	1252	456	93	58	0
"21093000500"	"Census Tract 5"	"Census Tract 5, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2212	.	.	.	.	21	93	.	.	21	500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1501	161	577	603	98	59	3	0
"21093000600"	"Census Tract 6"	"Census Tract 6, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2213	.	.	.	.	21	93	.	.	21	600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2410	277	759	1017	239	106	0	12
"21093000700"	"Census Tract 7"	"Census Tract 7, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2214	.	.	.	.	21	93	.	.	21	700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2890	266	1091	1105	320	108	0	0
"21093000800"	"Census Tract 8"	"Census Tract 8, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2215	.	.	.	.	21	93	.	.	21	800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3376	177	974	1340	577	275	14	19
"21093000901"	"Census Tract 9.01"	"Census Tract 9.01, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2216	.	.	.	.	21	93	.	.	21	901	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	7296	493	2426	2484	958	795	43	97
"21093000902"	"Census Tract 9.02"	"Census Tract 9.02, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2217	.	.	.	.	21	93	.	.	21	902	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3122	259	891	1286	431	255	0	0
"21093001001"	"Census Tract 10.01"	"Census Tract 10.01, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2218	.	.	.	.	21	93	.	.	21	1001	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5039	255	1376	1930	651	636	130	61
"21093001002"	"Census Tract 10.02"	"Census Tract 10.02, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2219	.	.	.	.	21	93	.	.	21	1002	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	6057	542	2000	2245	667	546	26	31
"21093001100"	"Census Tract 11"	"Census Tract 11, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2220	.	.	.	.	21	93	.	.	21	1100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2504	266	486	837	517	330	44	24
"21093001200"	"Census Tract 12"	"Census Tract 12, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2221	.	.	.	.	21	93	.	.	21	1200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3952	417	851	1346	678	462	114	84
"21093001300"	"Census Tract 13"	"Census Tract 13, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2222	.	.	.	.	21	93	.	.	21	1300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3044	254	986	887	512	354	38	13
"21093001401"	"Census Tract 14.01"	"Census Tract 14.01, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2223	.	.	.	.	21	93	.	.	21	1401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2475	176	790	851	370	199	79	10
"21093001402"	"Census Tract 14.02"	"Census Tract 14.02, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2224	.	.	.	.	21	93	.	.	21	1402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2950	554	667	1191	290	215	33	0
"21093001500"	"Census Tract 15"	"Census Tract 15, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2225	.	.	.	.	21	93	.	.	21	1500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1561	205	507	537	194	109	5	4
"21093001600"	"Census Tract 16"	"Census Tract 16, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2226	.	.	.	.	21	93	.	.	21	1600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	6499	605	2159	2447	790	379	119	0
"21093001700"	"Census Tract 17"	"Census Tract 17, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2227	.	.	.	.	21	93	.	.	21	1700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	6138	900	2431	2076	408	181	90	52
"21093980100"	"Census Tract 9801"	"Census Tract 9801, Hardin County, Kentucky"	"KY"	140	0	"ACSSF"	2228	.	.	.	.	21	93	.	.	21	980100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	349	19	31	212	38	36	13	0
"21095970100"	"Census Tract 9701"	"Census Tract 9701, Harlan County, Kentucky"	"KY"	140	0	"ACSSF"	2229	.	.	.	.	21	95	.	.	21	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1110	189	379	394	82	58	5	3
"21095970200"	"Census Tract 9702"	"Census Tract 9702, Harlan County, Kentucky"	"KY"	140	0	"ACSSF"	2230	.	.	.	.	21	95	.	.	21	970200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2144	593	768	478	179	56	70	0
"21095970300"	"Census Tract 9703"	"Census Tract 9703, Harlan County, Kentucky"	"KY"	140	0	"ACSSF"	2231	.	.	.	.	21	95	.	.	21	970300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	959	255	454	152	61	27	5	5
"21095970400"	"Census Tract 9704"	"Census Tract 9704, Harlan County, Kentucky"	"KY"	140	0	"ACSSF"	2232	.	.	.	.	21	95	.	.	21	970400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	805	197	298	222	50	26	12	0
"21095970500"	"Census Tract 9705"	"Census Tract 9705, Harlan County, Kentucky"	"KY"	140	0	"ACSSF"	2233	.	.	.	.	21	95	.	.	21	970500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	811	294	317	126	52	16	0	6
"21095970600"	"Census Tract 9706"	"Census Tract 9706, Harlan County, Kentucky"	"KY"	140	0	"ACSSF"	2234	.	.	.	.	21	95	.	.	21	970600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1759	494	669	452	45	99	0	0
"21095970700"	"Census Tract 9707"	"Census Tract 9707, Harlan County, Kentucky"	"KY"	140	0	"ACSSF"	2235	.	.	.	.	21	95	.	.	21	970700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2464	457	672	907	248	130	28	22
"21095970800"	"Census Tract 9708"	"Census Tract 9708, Harlan County, Kentucky"	"KY"	140	0	"ACSSF"	2236	.	.	.	.	21	95	.	.	21	970800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	742	118	214	239	99	51	14	7
"21095970900"	"Census Tract 9709"	"Census Tract 9709, Harlan County, Kentucky"	"KY"	140	0	"ACSSF"	2237	.	.	.	.	21	95	.	.	21	970900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2811	867	941	687	114	135	40	27
"21095971000"	"Census Tract 9710"	"Census Tract 9710, Harlan County, Kentucky"	"KY"	140	0	"ACSSF"	2238	.	.	.	.	21	95	.	.	21	971000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3080	1006	1091	860	33	80	10	0
"21095971300"	"Census Tract 9713"	"Census Tract 9713, Harlan County, Kentucky"	"KY"	140	0	"ACSSF"	2239	.	.	.	.	21	95	.	.	21	971300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2200	893	756	410	113	12	0	16
"21097950100"	"Census Tract 9501"	"Census Tract 9501, Harrison County, Kentucky"	"KY"	140	0	"ACSSF"	2240	.	.	.	.	21	97	.	.	21	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1803	489	597	520	96	90	0	11
"21097950200"	"Census Tract 9502"	"Census Tract 9502, Harrison County, Kentucky"	"KY"	140	0	"ACSSF"	2241	.	.	.	.	21	97	.	.	21	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1682	319	729	404	165	65	0	0
"21097950300"	"Census Tract 9503"	"Census Tract 9503, Harrison County, Kentucky"	"KY"	140	0	"ACSSF"	2242	.	.	.	.	21	97	.	.	21	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3870	460	1747	1060	315	216	72	0
"21097950400"	"Census Tract 9504"	"Census Tract 9504, Harrison County, Kentucky"	"KY"	140	0	"ACSSF"	2243	.	.	.	.	21	97	.	.	21	950400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2090	369	776	689	161	61	34	0
"21097950500"	"Census Tract 9505"	"Census Tract 9505, Harrison County, Kentucky"	"KY"	140	0	"ACSSF"	2244	.	.	.	.	21	97	.	.	21	950500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3455	504	1350	974	339	171	98	19
"21099970100"	"Census Tract 9701"	"Census Tract 9701, Hart County, Kentucky"	"KY"	140	0	"ACSSF"	2245	.	.	.	.	21	99	.	.	21	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1567	272	724	392	119	50	10	0
"21099970200"	"Census Tract 9702"	"Census Tract 9702, Hart County, Kentucky"	"KY"	140	0	"ACSSF"	2246	.	.	.	.	21	99	.	.	21	970200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1791	528	731	347	98	87	0	0
"21099970300"	"Census Tract 9703"	"Census Tract 9703, Hart County, Kentucky"	"KY"	140	0	"ACSSF"	2247	.	.	.	.	21	99	.	.	21	970300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3203	981	1268	679	196	54	25	0
"21099970400"	"Census Tract 9704"	"Census Tract 9704, Hart County, Kentucky"	"KY"	140	0	"ACSSF"	2248	.	.	.	.	21	99	.	.	21	970400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3354	886	1166	949	134	189	30	0
"21099970500"	"Census Tract 9705"	"Census Tract 9705, Hart County, Kentucky"	"KY"	140	0	"ACSSF"	2249	.	.	.	.	21	99	.	.	21	970500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2635	390	1185	575	278	164	43	0
"21101020100"	"Census Tract 201"	"Census Tract 201, Henderson County, Kentucky"	"KY"	140	0	"ACSSF"	2250	.	.	.	.	21	101	.	.	21	20100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1194	152	429	391	113	84	13	12
"21101020200"	"Census Tract 202"	"Census Tract 202, Henderson County, Kentucky"	"KY"	140	0	"ACSSF"	2251	.	.	.	.	21	101	.	.	21	20200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1211	286	443	409	67	2	4	0
"21101020300"	"Census Tract 203"	"Census Tract 203, Henderson County, Kentucky"	"KY"	140	0	"ACSSF"	2252	.	.	.	.	21	101	.	.	21	20300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1111	235	472	345	36	23	0	0
"21101020400"	"Census Tract 204"	"Census Tract 204, Henderson County, Kentucky"	"KY"	140	0	"ACSSF"	2253	.	.	.	.	21	101	.	.	21	20400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1472	308	681	364	78	22	9	10
"21101020500"	"Census Tract 205"	"Census Tract 205, Henderson County, Kentucky"	"KY"	140	0	"ACSSF"	2254	.	.	.	.	21	101	.	.	21	20500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1540	166	593	451	188	100	25	17
"21101020601"	"Census Tract 206.01"	"Census Tract 206.01, Henderson County, Kentucky"	"KY"	140	0	"ACSSF"	2255	.	.	.	.	21	101	.	.	21	20601	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4602	599	1413	1591	602	329	68	0
"21101020602"	"Census Tract 206.02"	"Census Tract 206.02, Henderson County, Kentucky"	"KY"	140	0	"ACSSF"	2256	.	.	.	.	21	101	.	.	21	20602	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3621	592	1485	1136	227	163	18	0
"21101020701"	"Census Tract 207.01"	"Census Tract 207.01, Henderson County, Kentucky"	"KY"	140	0	"ACSSF"	2257	.	.	.	.	21	101	.	.	21	20701	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4044	387	1342	1435	547	224	60	49
"21101020702"	"Census Tract 207.02"	"Census Tract 207.02, Henderson County, Kentucky"	"KY"	140	0	"ACSSF"	2258	.	.	.	.	21	101	.	.	21	20702	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4982	380	1477	1817	657	448	117	86
"21101020800"	"Census Tract 208"	"Census Tract 208, Henderson County, Kentucky"	"KY"	140	0	"ACSSF"	2259	.	.	.	.	21	101	.	.	21	20800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3374	323	1273	1119	420	229	10	0
"21101020900"	"Census Tract 209"	"Census Tract 209, Henderson County, Kentucky"	"KY"	140	0	"ACSSF"	2260	.	.	.	.	21	101	.	.	21	20900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4796	794	1771	1582	335	314	0	0
"21103090100"	"Census Tract 901"	"Census Tract 901, Henry County, Kentucky"	"KY"	140	0	"ACSSF"	2261	.	.	.	.	21	103	.	.	21	90100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1704	200	753	538	104	67	34	8
"21103090200"	"Census Tract 902"	"Census Tract 902, Henry County, Kentucky"	"KY"	140	0	"ACSSF"	2262	.	.	.	.	21	103	.	.	21	90200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2552	454	1002	778	234	31	41	12
"21103090301"	"Census Tract 903.01"	"Census Tract 903.01, Henry County, Kentucky"	"KY"	140	0	"ACSSF"	2263	.	.	.	.	21	103	.	.	21	90301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2254	299	847	791	203	89	25	0
"21103090302"	"Census Tract 903.02"	"Census Tract 903.02, Henry County, Kentucky"	"KY"	140	0	"ACSSF"	2264	.	.	.	.	21	103	.	.	21	90302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2425	404	1058	695	124	104	12	28
