Geo__geoid_	Geo_qname	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_PUMA5	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_PLACESE	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21161960100"	"Census Tract 9601, Mason County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	161	.	.	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9601, Mason County, Kentucky"	""	""	21	2186	287	742	608	391	113	17	28
"21161960200"	"Census Tract 9602, Mason County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	161	.	.	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9602, Mason County, Kentucky"	""	""	21	2275	583	744	759	61	114	14	0
"21161960300"	"Census Tract 9603, Mason County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	161	.	.	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9603, Mason County, Kentucky"	""	""	21	2963	216	656	1220	372	290	97	112
"21161960400"	"Census Tract 9604, Mason County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	161	.	.	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9604, Mason County, Kentucky"	""	""	21	3281	425	1158	1028	344	240	86	0
"21161960500"	"Census Tract 9605, Mason County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	161	.	.	960500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9605, Mason County, Kentucky"	""	""	21	1134	135	362	292	211	126	5	3
"21163970100"	"Census Tract 9701, Meade County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	163	.	.	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9701, Meade County, Kentucky"	""	""	21	786	91	457	189	32	8	9	0
"21163970200"	"Census Tract 9702, Meade County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	163	.	.	970200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9702, Meade County, Kentucky"	""	""	21	1166	104	170	415	205	256	7	9
"21163970301"	"Census Tract 9703.01, Meade County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	163	.	.	970301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9703.01, Meade County, Kentucky"	""	""	21	2205	266	919	718	229	51	0	22
"21163970302"	"Census Tract 9703.02, Meade County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	163	.	.	970302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9703.02, Meade County, Kentucky"	""	""	21	4065	348	1417	1464	576	216	44	0
"21163970401"	"Census Tract 9704.01, Meade County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	163	.	.	970401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9704.01, Meade County, Kentucky"	""	""	21	3883	427	1943	1089	208	187	29	0
"21163970403"	"Census Tract 9704.03, Meade County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	163	.	.	970403	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9704.03, Meade County, Kentucky"	""	""	21	3479	450	1372	1007	452	149	38	11
"21163970404"	"Census Tract 9704.04, Meade County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	163	.	.	970404	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9704.04, Meade County, Kentucky"	""	""	21	2345	255	837	903	169	154	27	0
"21163970500"	"Census Tract 9705, Meade County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	163	.	.	970500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9705, Meade County, Kentucky"	""	""	21	2687	267	1072	869	184	259	24	12
"21163980100"	"Census Tract 9801, Meade County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	163	.	.	980100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9801, Meade County, Kentucky"	""	""	21	28	0	0	14	0	14	0	0
"21165960100"	"Census Tract 9601, Menifee County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	165	.	.	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9601, Menifee County, Kentucky"	""	""	21	2977	686	1274	698	249	52	18	0
"21165960200"	"Census Tract 9602, Menifee County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	165	.	.	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9602, Menifee County, Kentucky"	""	""	21	1347	325	593	270	83	44	32	0
"21167960100"	"Census Tract 9601, Mercer County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	167	.	.	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9601, Mercer County, Kentucky"	""	""	21	3231	217	1124	1173	339	310	52	16
"21167960200"	"Census Tract 9602, Mercer County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	167	.	.	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9602, Mercer County, Kentucky"	""	""	21	3903	450	1349	1233	608	263	0	0
"21167960300"	"Census Tract 9603, Mercer County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	167	.	.	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9603, Mercer County, Kentucky"	""	""	21	2546	484	1010	663	261	85	27	16
"21167960400"	"Census Tract 9604, Mercer County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	167	.	.	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9604, Mercer County, Kentucky"	""	""	21	3555	436	1165	1257	282	311	104	0
"21167960500"	"Census Tract 9605, Mercer County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	167	.	.	960500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9605, Mercer County, Kentucky"	""	""	21	2414	271	804	872	231	181	41	14
"21169960100"	"Census Tract 9601, Metcalfe County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	169	.	.	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9601, Metcalfe County, Kentucky"	""	""	21	1644	159	722	448	248	61	6	0
"21169960200"	"Census Tract 9602, Metcalfe County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	169	.	.	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9602, Metcalfe County, Kentucky"	""	""	21	2133	291	1148	441	127	117	9	0
"21169960300"	"Census Tract 9603, Metcalfe County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	169	.	.	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9603, Metcalfe County, Kentucky"	""	""	21	3350	866	1198	873	195	121	97	0
"21171930100"	"Census Tract 9301, Monroe County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	171	.	.	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9301, Monroe County, Kentucky"	""	""	21	1258	160	594	252	76	126	36	14
"21171930200"	"Census Tract 9302, Monroe County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	171	.	.	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9302, Monroe County, Kentucky"	""	""	21	1388	263	639	241	82	134	23	6
"21171930300"	"Census Tract 9303, Monroe County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	171	.	.	930300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9303, Monroe County, Kentucky"	""	""	21	1706	365	673	419	86	132	20	11
"21171930400"	"Census Tract 9304, Monroe County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	171	.	.	930400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9304, Monroe County, Kentucky"	""	""	21	3444	714	1313	1010	179	175	10	43
"21173920100"	"Census Tract 9201, Montgomery County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	173	.	.	920100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9201, Montgomery County, Kentucky"	""	""	21	2377	229	926	612	296	224	40	50
"21173920201"	"Census Tract 9202.01, Montgomery County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	173	.	.	920201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9202.01, Montgomery County, Kentucky"	""	""	21	2234	322	824	777	255	56	0	0
"21173920202"	"Census Tract 9202.02, Montgomery County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	173	.	.	920202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9202.02, Montgomery County, Kentucky"	""	""	21	2935	273	1107	1024	302	122	52	55
"21173920301"	"Census Tract 9203.01, Montgomery County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	173	.	.	920301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9203.01, Montgomery County, Kentucky"	""	""	21	2027	327	835	533	228	99	0	5
"21173920302"	"Census Tract 9203.02, Montgomery County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	173	.	.	920302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9203.02, Montgomery County, Kentucky"	""	""	21	4394	612	2080	956	391	284	52	19
"21173920400"	"Census Tract 9204, Montgomery County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	173	.	.	920400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9204, Montgomery County, Kentucky"	""	""	21	3472	792	1427	840	209	175	9	20
"21173920500"	"Census Tract 9205, Montgomery County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	173	.	.	920500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9205, Montgomery County, Kentucky"	""	""	21	1670	233	727	458	161	85	6	0
"21175950100"	"Census Tract 9501, Morgan County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	175	.	.	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9501, Morgan County, Kentucky"	""	""	21	1868	635	736	291	115	85	6	0
"21175950200"	"Census Tract 9502, Morgan County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	175	.	.	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9502, Morgan County, Kentucky"	""	""	21	1312	263	517	315	57	89	50	21
"21175950300"	"Census Tract 9503, Morgan County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	175	.	.	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9503, Morgan County, Kentucky"	""	""	21	1570	328	681	326	132	87	0	16
"21175950400"	"Census Tract 9504, Morgan County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	175	.	.	950400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9504, Morgan County, Kentucky"	""	""	21	3922	725	1419	1100	349	263	20	46
"21175950500"	"Census Tract 9505, Morgan County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	175	.	.	950500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9505, Morgan County, Kentucky"	""	""	21	1509	400	699	186	124	77	23	0
"21177960100"	"Census Tract 9601, Muhlenberg County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	177	.	.	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9601, Muhlenberg County, Kentucky"	""	""	21	805	259	279	218	49	0	0	0
"21177960201"	"Census Tract 9602.01, Muhlenberg County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	177	.	.	960201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9602.01, Muhlenberg County, Kentucky"	""	""	21	2616	454	1042	928	110	63	19	0
"21177960202"	"Census Tract 9602.02, Muhlenberg County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	177	.	.	960202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9602.02, Muhlenberg County, Kentucky"	""	""	21	2252	249	984	517	289	186	27	0
"21177960300"	"Census Tract 9603, Muhlenberg County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	177	.	.	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9603, Muhlenberg County, Kentucky"	""	""	21	2774	638	1012	960	128	19	10	7
"21177960400"	"Census Tract 9604, Muhlenberg County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	177	.	.	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9604, Muhlenberg County, Kentucky"	""	""	21	3582	825	1800	674	155	121	7	0
"21177960500"	"Census Tract 9605, Muhlenberg County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	177	.	.	960500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9605, Muhlenberg County, Kentucky"	""	""	21	2851	209	1325	923	240	140	4	10
"21177960600"	"Census Tract 9606, Muhlenberg County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	177	.	.	960600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9606, Muhlenberg County, Kentucky"	""	""	21	2475	293	886	663	336	144	61	92
"21177960700"	"Census Tract 9607, Muhlenberg County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	177	.	.	960700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9607, Muhlenberg County, Kentucky"	""	""	21	2169	454	1177	455	12	71	0	0
"21177960800"	"Census Tract 9608, Muhlenberg County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	177	.	.	960800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9608, Muhlenberg County, Kentucky"	""	""	21	1276	161	464	491	103	51	6	0
"21177960900"	"Census Tract 9609, Muhlenberg County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	177	.	.	960900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9609, Muhlenberg County, Kentucky"	""	""	21	1241	128	457	481	102	73	0	0
"21179930100"	"Census Tract 9301, Nelson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	179	.	.	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9301, Nelson County, Kentucky"	""	""	21	2726	290	1107	879	278	120	50	2
"21179930201"	"Census Tract 9302.01, Nelson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	179	.	.	930201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9302.01, Nelson County, Kentucky"	""	""	21	3977	193	1379	1470	528	329	52	26
"21179930202"	"Census Tract 9302.02, Nelson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	179	.	.	930202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9302.02, Nelson County, Kentucky"	""	""	21	1501	8	644	615	143	85	4	2
"21179930301"	"Census Tract 9303.01, Nelson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	179	.	.	930301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9303.01, Nelson County, Kentucky"	""	""	21	3758	378	1557	858	564	297	104	0
"21179930303"	"Census Tract 9303.03, Nelson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	179	.	.	930303	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9303.03, Nelson County, Kentucky"	""	""	21	2372	271	760	835	364	102	31	9
"21179930304"	"Census Tract 9303.04, Nelson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	179	.	.	930304	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9303.04, Nelson County, Kentucky"	""	""	21	5026	393	1598	2070	553	345	39	28
"21179930305"	"Census Tract 9303.05, Nelson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	179	.	.	930305	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9303.05, Nelson County, Kentucky"	""	""	21	1054	17	521	317	10	189	0	0
"21179930400"	"Census Tract 9304, Nelson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	179	.	.	930400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9304, Nelson County, Kentucky"	""	""	21	2416	226	745	715	466	225	31	8
"21179930500"	"Census Tract 9305, Nelson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	179	.	.	930500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9305, Nelson County, Kentucky"	""	""	21	4381	258	1513	1778	430	278	78	46
"21179930600"	"Census Tract 9306, Nelson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	179	.	.	930600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9306, Nelson County, Kentucky"	""	""	21	2307	206	804	793	413	44	18	29
"21179930700"	"Census Tract 9307, Nelson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	179	.	.	930700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9307, Nelson County, Kentucky"	""	""	21	2315	267	971	763	204	102	8	0
"21181960100"	"Census Tract 9601, Nicholas County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	181	.	.	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9601, Nicholas County, Kentucky"	""	""	21	1386	237	572	421	35	87	4	30
"21181960200"	"Census Tract 9602, Nicholas County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	181	.	.	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9602, Nicholas County, Kentucky"	""	""	21	3790	742	1822	905	219	88	14	0
"21183920100"	"Census Tract 9201, Ohio County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	183	.	.	920100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9201, Ohio County, Kentucky"	""	""	21	2147	257	1015	487	282	94	0	12
"21183920200"	"Census Tract 9202, Ohio County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	183	.	.	920200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9202, Ohio County, Kentucky"	""	""	21	2430	321	1216	592	135	147	19	0
"21183920300"	"Census Tract 9203, Ohio County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	183	.	.	920300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9203, Ohio County, Kentucky"	""	""	21	2769	345	1032	969	234	108	47	34
"21183920400"	"Census Tract 9204, Ohio County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	183	.	.	920400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9204, Ohio County, Kentucky"	""	""	21	1435	531	476	288	89	41	5	5
"21183920501"	"Census Tract 9205.01, Ohio County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	183	.	.	920501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9205.01, Ohio County, Kentucky"	""	""	21	2738	621	543	952	155	326	141	0
"21183920502"	"Census Tract 9205.02, Ohio County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	183	.	.	920502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9205.02, Ohio County, Kentucky"	""	""	21	2636	524	1183	697	136	96	0	0
"21183920600"	"Census Tract 9206, Ohio County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	183	.	.	920600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9206, Ohio County, Kentucky"	""	""	21	1225	376	507	252	64	24	2	0
"21183920700"	"Census Tract 9207, Ohio County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	183	.	.	920700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9207, Ohio County, Kentucky"	""	""	21	998	86	472	250	119	58	13	0
"21185030100"	"Census Tract 301, Oldham County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	185	.	.	30100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 301, Oldham County, Kentucky"	""	""	21	1999	131	702	618	329	156	57	6
"21185030200"	"Census Tract 302, Oldham County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	185	.	.	30200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 302, Oldham County, Kentucky"	""	""	21	3785	836	1289	1271	262	82	32	13
"21185030301"	"Census Tract 303.01, Oldham County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	185	.	.	30301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 303.01, Oldham County, Kentucky"	""	""	21	2431	355	641	713	444	183	75	20
"21185030302"	"Census Tract 303.02, Oldham County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	185	.	.	30302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 303.02, Oldham County, Kentucky"	""	""	21	3433	333	829	1294	758	169	34	16
"21185030401"	"Census Tract 304.01, Oldham County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	185	.	.	30401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 304.01, Oldham County, Kentucky"	""	""	21	4981	141	1093	1695	1031	798	192	31
"21185030402"	"Census Tract 304.02, Oldham County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	185	.	.	30402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 304.02, Oldham County, Kentucky"	""	""	21	2104	108	487	798	394	237	40	40
"21185030501"	"Census Tract 305.01, Oldham County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	185	.	.	30501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 305.01, Oldham County, Kentucky"	""	""	21	3040	347	527	928	575	537	56	70
"21185030502"	"Census Tract 305.02, Oldham County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	185	.	.	30502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 305.02, Oldham County, Kentucky"	""	""	21	3427	73	772	994	1026	437	118	7
"21185030601"	"Census Tract 306.01, Oldham County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	185	.	.	30601	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 306.01, Oldham County, Kentucky"	""	""	21	4486	129	755	1250	1292	746	234	80
