Geo__geoid_	Geo_qname	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_PUMA5	Geo_GEO_ID	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_PLACESE	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21151011103"	"Census Tract 111.03, Madison County, Kentucky"	"KY"	140	0	.	.	.	21	151	.	.	11103	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21151011103"	"Census Tract 111.03, Madison County, Kentucky"	""	""	21	1125	117	482	289	181	54	2	0
"21151011201"	"Census Tract 112.01, Madison County, Kentucky"	"KY"	140	0	.	.	.	21	151	.	.	11201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21151011201"	"Census Tract 112.01, Madison County, Kentucky"	""	""	21	1353	329	440	316	96	172	0	0
"21151011202"	"Census Tract 112.02, Madison County, Kentucky"	"KY"	140	0	.	.	.	21	151	.	.	11202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21151011202"	"Census Tract 112.02, Madison County, Kentucky"	""	""	21	2611	343	763	848	466	142	23	26
"21151011301"	"Census Tract 113.01, Madison County, Kentucky"	"KY"	140	0	.	.	.	21	151	.	.	11301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21151011301"	"Census Tract 113.01, Madison County, Kentucky"	""	""	21	1757	293	699	395	264	66	7	33
"21151011303"	"Census Tract 113.03, Madison County, Kentucky"	"KY"	140	0	.	.	.	21	151	.	.	11303	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21151011303"	"Census Tract 113.03, Madison County, Kentucky"	""	""	21	1697	308	411	430	211	197	25	115
"21151011304"	"Census Tract 113.04, Madison County, Kentucky"	"KY"	140	0	.	.	.	21	151	.	.	11304	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21151011304"	"Census Tract 113.04, Madison County, Kentucky"	""	""	21	1015	77	418	188	224	78	12	18
"21151011401"	"Census Tract 114.01, Madison County, Kentucky"	"KY"	140	0	.	.	.	21	151	.	.	11401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21151011401"	"Census Tract 114.01, Madison County, Kentucky"	""	""	21	1872	188	474	633	323	209	9	36
"21151011402"	"Census Tract 114.02, Madison County, Kentucky"	"KY"	140	0	.	.	.	21	151	.	.	11402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21151011402"	"Census Tract 114.02, Madison County, Kentucky"	""	""	21	1205	98	466	408	112	73	30	18
"21153970100"	"Census Tract 9701, Magoffin County, Kentucky"	"KY"	140	0	.	.	.	21	153	.	.	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21153970100"	"Census Tract 9701, Magoffin County, Kentucky"	""	""	21	1172	302	546	213	26	79	6	0
"21153970201"	"Census Tract 9702.01, Magoffin County, Kentucky"	"KY"	140	0	.	.	.	21	153	.	.	970201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21153970201"	"Census Tract 9702.01, Magoffin County, Kentucky"	""	""	21	2073	814	700	362	80	29	88	0
"21153970202"	"Census Tract 9702.02, Magoffin County, Kentucky"	"KY"	140	0	.	.	.	21	153	.	.	970202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21153970202"	"Census Tract 9702.02, Magoffin County, Kentucky"	""	""	21	1847	514	652	437	70	117	0	57
"21153970300"	"Census Tract 9703, Magoffin County, Kentucky"	"KY"	140	0	.	.	.	21	153	.	.	970300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21153970300"	"Census Tract 9703, Magoffin County, Kentucky"	""	""	21	1780	331	723	504	65	117	17	23
"21153970400"	"Census Tract 9704, Magoffin County, Kentucky"	"KY"	140	0	.	.	.	21	153	.	.	970400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21153970400"	"Census Tract 9704, Magoffin County, Kentucky"	""	""	21	1322	295	639	270	58	33	9	18
"21155970200"	"Census Tract 9702, Marion County, Kentucky"	"KY"	140	0	.	.	.	21	155	.	.	970200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21155970200"	"Census Tract 9702, Marion County, Kentucky"	""	""	21	3441	408	1480	996	351	134	72	0
"21155970300"	"Census Tract 9703, Marion County, Kentucky"	"KY"	140	0	.	.	.	21	155	.	.	970300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21155970300"	"Census Tract 9703, Marion County, Kentucky"	""	""	21	1828	254	915	497	70	58	33	1
"21155970400"	"Census Tract 9704, Marion County, Kentucky"	"KY"	140	0	.	.	.	21	155	.	.	970400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21155970400"	"Census Tract 9704, Marion County, Kentucky"	""	""	21	1903	243	952	405	106	120	73	4
"21155970500"	"Census Tract 9705, Marion County, Kentucky"	"KY"	140	0	.	.	.	21	155	.	.	970500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21155970500"	"Census Tract 9705, Marion County, Kentucky"	""	""	21	1202	195	586	270	102	45	4	0
"21155970700"	"Census Tract 9707, Marion County, Kentucky"	"KY"	140	0	.	.	.	21	155	.	.	970700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21155970700"	"Census Tract 9707, Marion County, Kentucky"	""	""	21	3448	682	1214	1211	150	113	78	0
"21155970800"	"Census Tract 9708, Marion County, Kentucky"	"KY"	140	0	.	.	.	21	155	.	.	970800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21155970800"	"Census Tract 9708, Marion County, Kentucky"	""	""	21	1536	307	675	353	59	113	29	0
"21157950101"	"Census Tract 9501.01, Marshall County, Kentucky"	"KY"	140	0	.	.	.	21	157	.	.	950101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21157950101"	"Census Tract 9501.01, Marshall County, Kentucky"	""	""	21	1936	80	682	676	282	158	58	0
"21157950102"	"Census Tract 9501.02, Marshall County, Kentucky"	"KY"	140	0	.	.	.	21	157	.	.	950102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21157950102"	"Census Tract 9501.02, Marshall County, Kentucky"	""	""	21	1553	247	433	594	176	73	22	8
"21157950200"	"Census Tract 9502, Marshall County, Kentucky"	"KY"	140	0	.	.	.	21	157	.	.	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21157950200"	"Census Tract 9502, Marshall County, Kentucky"	""	""	21	3584	162	1158	1184	671	394	15	0
"21157950300"	"Census Tract 9503, Marshall County, Kentucky"	"KY"	140	0	.	.	.	21	157	.	.	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21157950300"	"Census Tract 9503, Marshall County, Kentucky"	""	""	21	3168	237	1009	1165	408	277	72	0
"21157950400"	"Census Tract 9504, Marshall County, Kentucky"	"KY"	140	0	.	.	.	21	157	.	.	950400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21157950400"	"Census Tract 9504, Marshall County, Kentucky"	""	""	21	4387	288	1769	1595	323	389	11	12
"21157950501"	"Census Tract 9505.01, Marshall County, Kentucky"	"KY"	140	0	.	.	.	21	157	.	.	950501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21157950501"	"Census Tract 9505.01, Marshall County, Kentucky"	""	""	21	1717	91	575	710	203	82	0	56
"21157950502"	"Census Tract 9505.02, Marshall County, Kentucky"	"KY"	140	0	.	.	.	21	157	.	.	950502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21157950502"	"Census Tract 9505.02, Marshall County, Kentucky"	""	""	21	1990	339	748	555	159	135	12	42
"21157950601"	"Census Tract 9506.01, Marshall County, Kentucky"	"KY"	140	0	.	.	.	21	157	.	.	950601	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21157950601"	"Census Tract 9506.01, Marshall County, Kentucky"	""	""	21	2034	101	608	862	259	79	125	0
"21157950602"	"Census Tract 9506.02, Marshall County, Kentucky"	"KY"	140	0	.	.	.	21	157	.	.	950602	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21157950602"	"Census Tract 9506.02, Marshall County, Kentucky"	""	""	21	1792	150	677	473	381	95	16	0
"21157950603"	"Census Tract 9506.03, Marshall County, Kentucky"	"KY"	140	0	.	.	.	21	157	.	.	950603	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21157950603"	"Census Tract 9506.03, Marshall County, Kentucky"	""	""	21	836	78	398	199	119	15	19	8
"21159950100"	"Census Tract 9501, Martin County, Kentucky"	"KY"	140	0	.	.	.	21	159	.	.	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21159950100"	"Census Tract 9501, Martin County, Kentucky"	""	""	21	2596	643	994	721	111	107	20	0
"21159950201"	"Census Tract 9502.01, Martin County, Kentucky"	"KY"	140	0	.	.	.	21	159	.	.	950201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21159950201"	"Census Tract 9502.01, Martin County, Kentucky"	""	""	21	2499	730	848	595	289	34	3	0
"21159950202"	"Census Tract 9502.02, Martin County, Kentucky"	"KY"	140	0	.	.	.	21	159	.	.	950202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21159950202"	"Census Tract 9502.02, Martin County, Kentucky"	""	""	21	2479	563	871	752	138	143	10	2
"21159950300"	"Census Tract 9503, Martin County, Kentucky"	"KY"	140	0	.	.	.	21	159	.	.	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21159950300"	"Census Tract 9503, Martin County, Kentucky"	""	""	21	701	109	339	217	28	8	0	0
"21161960100"	"Census Tract 9601, Mason County, Kentucky"	"KY"	140	0	.	.	.	21	161	.	.	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21161960100"	"Census Tract 9601, Mason County, Kentucky"	""	""	21	2214	223	852	606	385	129	19	0
"21161960200"	"Census Tract 9602, Mason County, Kentucky"	"KY"	140	0	.	.	.	21	161	.	.	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21161960200"	"Census Tract 9602, Mason County, Kentucky"	""	""	21	2226	656	672	713	69	102	14	0
"21161960300"	"Census Tract 9603, Mason County, Kentucky"	"KY"	140	0	.	.	.	21	161	.	.	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21161960300"	"Census Tract 9603, Mason County, Kentucky"	""	""	21	3053	277	789	1089	371	349	56	122
"21161960400"	"Census Tract 9604, Mason County, Kentucky"	"KY"	140	0	.	.	.	21	161	.	.	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21161960400"	"Census Tract 9604, Mason County, Kentucky"	""	""	21	3177	436	1059	985	371	240	86	0
"21161960500"	"Census Tract 9605, Mason County, Kentucky"	"KY"	140	0	.	.	.	21	161	.	.	960500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21161960500"	"Census Tract 9605, Mason County, Kentucky"	""	""	21	1198	121	399	310	227	122	17	2
"21163970100"	"Census Tract 9701, Meade County, Kentucky"	"KY"	140	0	.	.	.	21	163	.	.	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21163970100"	"Census Tract 9701, Meade County, Kentucky"	""	""	21	850	71	543	184	37	7	8	0
"21163970200"	"Census Tract 9702, Meade County, Kentucky"	"KY"	140	0	.	.	.	21	163	.	.	970200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21163970200"	"Census Tract 9702, Meade County, Kentucky"	""	""	21	1168	114	171	425	194	246	10	8
"21163970301"	"Census Tract 9703.01, Meade County, Kentucky"	"KY"	140	0	.	.	.	21	163	.	.	970301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21163970301"	"Census Tract 9703.01, Meade County, Kentucky"	""	""	21	2384	232	906	794	334	93	0	25
"21163970302"	"Census Tract 9703.02, Meade County, Kentucky"	"KY"	140	0	.	.	.	21	163	.	.	970302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21163970302"	"Census Tract 9703.02, Meade County, Kentucky"	""	""	21	4155	305	1558	1382	660	238	12	0
"21163970401"	"Census Tract 9704.01, Meade County, Kentucky"	"KY"	140	0	.	.	.	21	163	.	.	970401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21163970401"	"Census Tract 9704.01, Meade County, Kentucky"	""	""	21	3781	503	1870	1190	182	22	14	0
"21163970403"	"Census Tract 9704.03, Meade County, Kentucky"	"KY"	140	0	.	.	.	21	163	.	.	970403	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21163970403"	"Census Tract 9704.03, Meade County, Kentucky"	""	""	21	3348	429	1413	972	316	156	50	12
"21163970404"	"Census Tract 9704.04, Meade County, Kentucky"	"KY"	140	0	.	.	.	21	163	.	.	970404	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21163970404"	"Census Tract 9704.04, Meade County, Kentucky"	""	""	21	2408	195	680	911	250	293	79	0
"21163970500"	"Census Tract 9705, Meade County, Kentucky"	"KY"	140	0	.	.	.	21	163	.	.	970500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21163970500"	"Census Tract 9705, Meade County, Kentucky"	""	""	21	2679	310	1077	842	170	239	25	16
"21163980100"	"Census Tract 9801, Meade County, Kentucky"	"KY"	140	0	.	.	.	21	163	.	.	980100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21163980100"	"Census Tract 9801, Meade County, Kentucky"	""	""	21	33	0	21	0	0	12	0	0
"21165960100"	"Census Tract 9601, Menifee County, Kentucky"	"KY"	140	0	.	.	.	21	165	.	.	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21165960100"	"Census Tract 9601, Menifee County, Kentucky"	""	""	21	2946	610	1316	710	216	68	26	0
"21165960200"	"Census Tract 9602, Menifee County, Kentucky"	"KY"	140	0	.	.	.	21	165	.	.	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21165960200"	"Census Tract 9602, Menifee County, Kentucky"	""	""	21	1445	281	568	433	113	23	27	0
"21167960100"	"Census Tract 9601, Mercer County, Kentucky"	"KY"	140	0	.	.	.	21	167	.	.	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21167960100"	"Census Tract 9601, Mercer County, Kentucky"	""	""	21	3161	232	1184	961	436	306	24	18
"21167960200"	"Census Tract 9602, Mercer County, Kentucky"	"KY"	140	0	.	.	.	21	167	.	.	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21167960200"	"Census Tract 9602, Mercer County, Kentucky"	""	""	21	4152	316	1504	1408	694	210	13	7
"21167960300"	"Census Tract 9603, Mercer County, Kentucky"	"KY"	140	0	.	.	.	21	167	.	.	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21167960300"	"Census Tract 9603, Mercer County, Kentucky"	""	""	21	2621	390	1191	595	326	80	39	0
"21167960400"	"Census Tract 9604, Mercer County, Kentucky"	"KY"	140	0	.	.	.	21	167	.	.	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21167960400"	"Census Tract 9604, Mercer County, Kentucky"	""	""	21	3528	390	883	1463	354	353	85	0
"21167960500"	"Census Tract 9605, Mercer County, Kentucky"	"KY"	140	0	.	.	.	21	167	.	.	960500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21167960500"	"Census Tract 9605, Mercer County, Kentucky"	""	""	21	2384	238	812	847	260	184	33	10
"21169960100"	"Census Tract 9601, Metcalfe County, Kentucky"	"KY"	140	0	.	.	.	21	169	.	.	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21169960100"	"Census Tract 9601, Metcalfe County, Kentucky"	""	""	21	1615	100	773	439	237	62	4	0
"21169960200"	"Census Tract 9602, Metcalfe County, Kentucky"	"KY"	140	0	.	.	.	21	169	.	.	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21169960200"	"Census Tract 9602, Metcalfe County, Kentucky"	""	""	21	2082	314	1015	500	139	114	0	0
"21169960300"	"Census Tract 9603, Metcalfe County, Kentucky"	"KY"	140	0	.	.	.	21	169	.	.	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21169960300"	"Census Tract 9603, Metcalfe County, Kentucky"	""	""	21	3483	785	1247	994	176	166	115	0
"21171930100"	"Census Tract 9301, Monroe County, Kentucky"	"KY"	140	0	.	.	.	21	171	.	.	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21171930100"	"Census Tract 9301, Monroe County, Kentucky"	""	""	21	1270	166	611	268	70	120	31	4
"21171930200"	"Census Tract 9302, Monroe County, Kentucky"	"KY"	140	0	.	.	.	21	171	.	.	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21171930200"	"Census Tract 9302, Monroe County, Kentucky"	""	""	21	1450	267	715	235	73	127	22	11
"21171930300"	"Census Tract 9303, Monroe County, Kentucky"	"KY"	140	0	.	.	.	21	171	.	.	930300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21171930300"	"Census Tract 9303, Monroe County, Kentucky"	""	""	21	1641	299	685	325	109	176	31	16
"21171930400"	"Census Tract 9304, Monroe County, Kentucky"	"KY"	140	0	.	.	.	21	171	.	.	930400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21171930400"	"Census Tract 9304, Monroe County, Kentucky"	""	""	21	3475	712	1308	993	202	218	0	42
"21173920100"	"Census Tract 9201, Montgomery County, Kentucky"	"KY"	140	0	.	.	.	21	173	.	.	920100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21173920100"	"Census Tract 9201, Montgomery County, Kentucky"	""	""	21	2442	207	917	609	352	269	40	48
"21173920201"	"Census Tract 9202.01, Montgomery County, Kentucky"	"KY"	140	0	.	.	.	21	173	.	.	920201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21173920201"	"Census Tract 9202.01, Montgomery County, Kentucky"	""	""	21	2152	215	799	850	223	65	0	0
"21173920202"	"Census Tract 9202.02, Montgomery County, Kentucky"	"KY"	140	0	.	.	.	21	173	.	.	920202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21173920202"	"Census Tract 9202.02, Montgomery County, Kentucky"	""	""	21	2807	337	1170	816	298	99	48	39
"21173920301"	"Census Tract 9203.01, Montgomery County, Kentucky"	"KY"	140	0	.	.	.	21	173	.	.	920301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21173920301"	"Census Tract 9203.01, Montgomery County, Kentucky"	""	""	21	2115	346	863	522	232	124	9	19
"21173920302"	"Census Tract 9203.02, Montgomery County, Kentucky"	"KY"	140	0	.	.	.	21	173	.	.	920302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21173920302"	"Census Tract 9203.02, Montgomery County, Kentucky"	""	""	21	4744	817	2107	917	560	279	49	15
"21173920400"	"Census Tract 9204, Montgomery County, Kentucky"	"KY"	140	0	.	.	.	21	173	.	.	920400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21173920400"	"Census Tract 9204, Montgomery County, Kentucky"	""	""	21	3242	690	1325	762	213	207	27	18
"21173920500"	"Census Tract 9205, Montgomery County, Kentucky"	"KY"	140	0	.	.	.	21	173	.	.	920500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21173920500"	"Census Tract 9205, Montgomery County, Kentucky"	""	""	21	1715	227	794	436	183	68	7	0
"21175950100"	"Census Tract 9501, Morgan County, Kentucky"	"KY"	140	0	.	.	.	21	175	.	.	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21175950100"	"Census Tract 9501, Morgan County, Kentucky"	""	""	21	1971	730	588	334	160	139	20	0
"21175950200"	"Census Tract 9502, Morgan County, Kentucky"	"KY"	140	0	.	.	.	21	175	.	.	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21175950200"	"Census Tract 9502, Morgan County, Kentucky"	""	""	21	1487	280	498	381	120	119	57	32
"21175950300"	"Census Tract 9503, Morgan County, Kentucky"	"KY"	140	0	.	.	.	21	175	.	.	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21175950300"	"Census Tract 9503, Morgan County, Kentucky"	""	""	21	1607	234	728	338	183	110	0	14
"21175950400"	"Census Tract 9504, Morgan County, Kentucky"	"KY"	140	0	.	.	.	21	175	.	.	950400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21175950400"	"Census Tract 9504, Morgan County, Kentucky"	""	""	21	3740	721	1404	988	334	241	13	39
"21175950500"	"Census Tract 9505, Morgan County, Kentucky"	"KY"	140	0	.	.	.	21	175	.	.	950500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21175950500"	"Census Tract 9505, Morgan County, Kentucky"	""	""	21	1421	337	655	195	131	73	30	0
"21177960100"	"Census Tract 9601, Muhlenberg County, Kentucky"	"KY"	140	0	.	.	.	21	177	.	.	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21177960100"	"Census Tract 9601, Muhlenberg County, Kentucky"	""	""	21	797	298	310	146	43	0	0	0
"21177960201"	"Census Tract 9602.01, Muhlenberg County, Kentucky"	"KY"	140	0	.	.	.	21	177	.	.	960201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21177960201"	"Census Tract 9602.01, Muhlenberg County, Kentucky"	""	""	21	2629	431	932	1024	140	81	21	0
"21177960202"	"Census Tract 9602.02, Muhlenberg County, Kentucky"	"KY"	140	0	.	.	.	21	177	.	.	960202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21177960202"	"Census Tract 9602.02, Muhlenberg County, Kentucky"	""	""	21	2279	206	1039	593	305	98	38	0
"21177960300"	"Census Tract 9603, Muhlenberg County, Kentucky"	"KY"	140	0	.	.	.	21	177	.	.	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21177960300"	"Census Tract 9603, Muhlenberg County, Kentucky"	""	""	21	2774	572	1145	916	90	24	21	6
"21177960400"	"Census Tract 9604, Muhlenberg County, Kentucky"	"KY"	140	0	.	.	.	21	177	.	.	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21177960400"	"Census Tract 9604, Muhlenberg County, Kentucky"	""	""	21	3668	905	1888	624	91	137	23	0
"21177960500"	"Census Tract 9605, Muhlenberg County, Kentucky"	"KY"	140	0	.	.	.	21	177	.	.	960500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21177960500"	"Census Tract 9605, Muhlenberg County, Kentucky"	""	""	21	2727	147	1023	919	410	160	28	40
