Geo__geoid_	Geo__geo_level_	Geo_NAME	Geo_qname	Geo_AREALAND	Geo_AREAWATER	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21209040502"	"SL140"	"Census Tract 405.02, Scott County, Kentucky"	"Census Tract 405.02, Scott County, Kentucky"	121889643	1404122	3608	193	985	1279	738	322	83	8
"21209040601"	"SL140"	"Census Tract 406.01, Scott County, Kentucky"	"Census Tract 406.01, Scott County, Kentucky"	73205615	731568	2517	26	289	646	892	414	167	83
"21209040604"	"SL140"	"Census Tract 406.04, Scott County, Kentucky"	"Census Tract 406.04, Scott County, Kentucky"	3375098	124717	1897	36	382	544	525	359	33	18
"21209040605"	"SL140"	"Census Tract 406.05, Scott County, Kentucky"	"Census Tract 406.05, Scott County, Kentucky"	64327705	1497238	1803	88	391	585	424	258	28	29
"21209040606"	"SL140"	"Census Tract 406.06, Scott County, Kentucky"	"Census Tract 406.06, Scott County, Kentucky"	3259773	91472	1822	133	535	743	280	81	50	0
"21209040607"	"SL140"	"Census Tract 406.07, Scott County, Kentucky"	"Census Tract 406.07, Scott County, Kentucky"	37475419	545597	2292	114	561	710	515	293	50	49
"21211040101"	"SL140"	"Census Tract 401.01, Shelby County, Kentucky"	"Census Tract 401.01, Shelby County, Kentucky"	199527373	1840311	2768	145	1144	689	514	188	80	8
"21211040102"	"SL140"	"Census Tract 401.02, Shelby County, Kentucky"	"Census Tract 401.02, Shelby County, Kentucky"	225581703	3048431	3335	227	1199	902	449	428	61	69
"21211040201"	"SL140"	"Census Tract 402.01, Shelby County, Kentucky"	"Census Tract 402.01, Shelby County, Kentucky"	170643630	2348280	2405	90	644	652	654	336	29	0
"21211040202"	"SL140"	"Census Tract 402.02, Shelby County, Kentucky"	"Census Tract 402.02, Shelby County, Kentucky"	34058954	866875	3494	480	983	686	908	400	17	20
"21211040301"	"SL140"	"Census Tract 403.01, Shelby County, Kentucky"	"Census Tract 403.01, Shelby County, Kentucky"	3371744	2915	3579	975	1214	950	322	118	0	0
"21211040302"	"SL140"	"Census Tract 403.02, Shelby County, Kentucky"	"Census Tract 403.02, Shelby County, Kentucky"	4060855	80255	2388	287	1122	425	289	247	18	0
"21211040402"	"SL140"	"Census Tract 404.02, Shelby County, Kentucky"	"Census Tract 404.02, Shelby County, Kentucky"	97928824	2084202	2860	228	597	870	704	340	83	38
"21211040403"	"SL140"	"Census Tract 404.03, Shelby County, Kentucky"	"Census Tract 404.03, Shelby County, Kentucky"	17041822	544702	2870	301	1043	941	366	207	0	12
"21211040404"	"SL140"	"Census Tract 404.04, Shelby County, Kentucky"	"Census Tract 404.04, Shelby County, Kentucky"	25094361	432151	2728	254	708	815	679	250	22	0
"21211040501"	"SL140"	"Census Tract 405.01, Shelby County, Kentucky"	"Census Tract 405.01, Shelby County, Kentucky"	94727283	2018142	2250	61	517	713	619	268	48	24
"21211040503"	"SL140"	"Census Tract 405.03, Shelby County, Kentucky"	"Census Tract 405.03, Shelby County, Kentucky"	38231516	794046	2900	192	812	641	727	446	35	47
"21211040504"	"SL140"	"Census Tract 405.04, Shelby County, Kentucky"	"Census Tract 405.04, Shelby County, Kentucky"	73384033	1150614	2675	251	470	780	696	281	67	130
"21213970100"	"SL140"	"Census Tract 9701, Simpson County, Kentucky"	"Census Tract 9701, Simpson County, Kentucky"	166031057	1127649	1841	142	883	475	214	113	14	0
"21213970200"	"SL140"	"Census Tract 9702, Simpson County, Kentucky"	"Census Tract 9702, Simpson County, Kentucky"	81936148	1125474	3839	440	1577	1257	382	169	6	8
"21213970300"	"SL140"	"Census Tract 9703, Simpson County, Kentucky"	"Census Tract 9703, Simpson County, Kentucky"	182805455	2272597	3232	155	1188	1117	363	398	11	0
"21213970401"	"SL140"	"Census Tract 9704.01, Simpson County, Kentucky"	"Census Tract 9704.01, Simpson County, Kentucky"	14757136	34200	3092	210	1192	943	391	321	0	35
"21213970402"	"SL140"	"Census Tract 9704.02, Simpson County, Kentucky"	"Census Tract 9704.02, Simpson County, Kentucky"	160981433	1371037	1637	289	794	416	114	21	3	0
"21215080101"	"SL140"	"Census Tract 801.01, Spencer County, Kentucky"	"Census Tract 801.01, Spencer County, Kentucky"	47186945	441809	3578	108	1204	1073	792	345	27	29
"21215080102"	"SL140"	"Census Tract 801.02, Spencer County, Kentucky"	"Census Tract 801.02, Spencer County, Kentucky"	93090395	621878	4867	242	1693	1669	777	407	64	15
"21215080103"	"SL140"	"Census Tract 801.03, Spencer County, Kentucky"	"Census Tract 801.03, Spencer County, Kentucky"	107458398	593304	1549	168	754	388	146	49	13	31
"21215080200"	"SL140"	"Census Tract 802, Spencer County, Kentucky"	"Census Tract 802, Spencer County, Kentucky"	235739113	11258736	4170	475	1451	1598	410	185	51	0
"21217920100"	"SL140"	"Census Tract 9201, Taylor County, Kentucky"	"Census Tract 9201, Taylor County, Kentucky"	193725885	1995745	1496	199	640	404	160	32	43	18
"21217920200"	"SL140"	"Census Tract 9202, Taylor County, Kentucky"	"Census Tract 9202, Taylor County, Kentucky"	229917973	619316	1963	171	989	413	205	147	28	10
"21217920300"	"SL140"	"Census Tract 9203, Taylor County, Kentucky"	"Census Tract 9203, Taylor County, Kentucky"	16307462	345628	3369	331	974	1086	615	207	97	59
"21217920401"	"SL140"	"Census Tract 9204.01, Taylor County, Kentucky"	"Census Tract 9204.01, Taylor County, Kentucky"	18496631	65618	2501	484	697	603	393	231	59	34
"21217920402"	"SL140"	"Census Tract 9204.02, Taylor County, Kentucky"	"Census Tract 9204.02, Taylor County, Kentucky"	48005959	114413	2937	191	1063	954	463	119	121	26
"21217920501"	"SL140"	"Census Tract 9205.01, Taylor County, Kentucky"	"Census Tract 9205.01, Taylor County, Kentucky"	137321510	20549609	2062	188	884	801	75	64	35	15
"21217920502"	"SL140"	"Census Tract 9205.02, Taylor County, Kentucky"	"Census Tract 9205.02, Taylor County, Kentucky"	46234439	3262830	3008	456	1111	707	498	166	70	0
"21219950100"	"SL140"	"Census Tract 9501, Todd County, Kentucky"	"Census Tract 9501, Todd County, Kentucky"	349239574	2598974	1895	263	897	502	182	51	0	0
"21219950200"	"SL140"	"Census Tract 9502, Todd County, Kentucky"	"Census Tract 9502, Todd County, Kentucky"	286636698	1430100	3603	786	1502	787	327	184	17	0
"21219950300"	"SL140"	"Census Tract 9503, Todd County, Kentucky"	"Census Tract 9503, Todd County, Kentucky"	147520868	1358250	1606	249	528	610	126	82	11	0
"21219950400"	"SL140"	"Census Tract 9504, Todd County, Kentucky"	"Census Tract 9504, Todd County, Kentucky"	186587570	1198735	1033	136	294	238	182	176	7	0
"21221970100"	"SL140"	"Census Tract 9701, Trigg County, Kentucky"	"Census Tract 9701, Trigg County, Kentucky"	211955539	13988166	2151	254	716	632	277	214	9	49
"21221970201"	"SL140"	"Census Tract 9702.01, Trigg County, Kentucky"	"Census Tract 9702.01, Trigg County, Kentucky"	76694526	3039378	1740	148	578	737	144	81	0	52
"21221970202"	"SL140"	"Census Tract 9702.02, Trigg County, Kentucky"	"Census Tract 9702.02, Trigg County, Kentucky"	202197319	1992406	2499	301	945	713	294	169	77	0
"21221970301"	"SL140"	"Census Tract 9703.01, Trigg County, Kentucky"	"Census Tract 9703.01, Trigg County, Kentucky"	68047091	15735988	2189	238	541	828	270	267	45	0
"21221970302"	"SL140"	"Census Tract 9703.02, Trigg County, Kentucky"	"Census Tract 9703.02, Trigg County, Kentucky"	227980409	15030365	1637	240	589	535	152	113	8	0
"21221980100"	"SL140"	"Census Tract 9801, Trigg County, Kentucky"	"Census Tract 9801, Trigg County, Kentucky"	264937135	53525649	0	0	0	0	0	0	0	0
"21221980200"	"SL140"	"Census Tract 9802, Trigg County, Kentucky"	"Census Tract 9802, Trigg County, Kentucky"	91493415	24780	0	0	0	0	0	0	0	0
"21223100100"	"SL140"	"Census Tract 1001, Trimble County, Kentucky"	"Census Tract 1001, Trimble County, Kentucky"	119095599	14189462	2462	129	1069	712	251	282	19	0
"21223100200"	"SL140"	"Census Tract 1002, Trimble County, Kentucky"	"Census Tract 1002, Trimble County, Kentucky"	263628786	7067566	3674	632	1438	1108	354	121	0	21
"21225950100"	"SL140"	"Census Tract 9501, Union County, Kentucky"	"Census Tract 9501, Union County, Kentucky"	135384824	19938215	1200	78	612	403	99	5	3	0
"21225950201"	"SL140"	"Census Tract 9502.01, Union County, Kentucky"	"Census Tract 9502.01, Union County, Kentucky"	207791253	3163510	3328	275	1571	1088	291	67	36	0
"21225950202"	"SL140"	"Census Tract 9502.02, Union County, Kentucky"	"Census Tract 9502.02, Union County, Kentucky"	261101655	21742172	1608	191	585	503	208	109	4	8
"21225950300"	"SL140"	"Census Tract 9503, Union County, Kentucky"	"Census Tract 9503, Union County, Kentucky"	283772338	7823434	3342	278	1342	1311	233	131	12	35
"21227010100"	"SL140"	"Census Tract 101, Warren County, Kentucky"	"Census Tract 101, Warren County, Kentucky"	973053	0	1125	206	383	349	147	30	0	10
"21227010200"	"SL140"	"Census Tract 102, Warren County, Kentucky"	"Census Tract 102, Warren County, Kentucky"	5465120	107647	2009	640	527	615	196	7	23	1
"21227010300"	"SL140"	"Census Tract 103, Warren County, Kentucky"	"Census Tract 103, Warren County, Kentucky"	2105207	0	1771	505	607	513	107	11	0	28
"21227010400"	"SL140"	"Census Tract 104, Warren County, Kentucky"	"Census Tract 104, Warren County, Kentucky"	878410	0	70	12	41	0	9	0	8	0
"21227010500"	"SL140"	"Census Tract 105, Warren County, Kentucky"	"Census Tract 105, Warren County, Kentucky"	1642992	2046	1313	13	485	339	246	182	12	36
"21227010600"	"SL140"	"Census Tract 106, Warren County, Kentucky"	"Census Tract 106, Warren County, Kentucky"	5791644	0	3349	158	793	954	697	530	176	41
"21227010701"	"SL140"	"Census Tract 107.01, Warren County, Kentucky"	"Census Tract 107.01, Warren County, Kentucky"	4800672	1002	3892	186	1193	969	708	356	209	271
"21227010702"	"SL140"	"Census Tract 107.02, Warren County, Kentucky"	"Census Tract 107.02, Warren County, Kentucky"	5119598	1016	4455	785	1132	1120	803	519	1	95
"21227010801"	"SL140"	"Census Tract 108.01, Warren County, Kentucky"	"Census Tract 108.01, Warren County, Kentucky"	16787925	205738	2980	296	901	587	857	253	38	48
"21227010802"	"SL140"	"Census Tract 108.02, Warren County, Kentucky"	"Census Tract 108.02, Warren County, Kentucky"	19122795	50075	6777	525	1345	1453	2200	1051	120	83
"21227010804"	"SL140"	"Census Tract 108.04, Warren County, Kentucky"	"Census Tract 108.04, Warren County, Kentucky"	1166184	0	1253	318	316	386	140	66	13	14
"21227010805"	"SL140"	"Census Tract 108.05, Warren County, Kentucky"	"Census Tract 108.05, Warren County, Kentucky"	6245995	126046	2886	324	475	982	692	274	96	43
"21227010900"	"SL140"	"Census Tract 109, Warren County, Kentucky"	"Census Tract 109, Warren County, Kentucky"	5186676	540	2892	416	714	692	502	347	174	47
"21227011001"	"SL140"	"Census Tract 110.01, Warren County, Kentucky"	"Census Tract 110.01, Warren County, Kentucky"	2674906	0	2271	396	871	509	457	38	0	0
"21227011002"	"SL140"	"Census Tract 110.02, Warren County, Kentucky"	"Census Tract 110.02, Warren County, Kentucky"	8560730	9040	4297	889	1092	1846	349	71	28	22
"21227011100"	"SL140"	"Census Tract 111, Warren County, Kentucky"	"Census Tract 111, Warren County, Kentucky"	53238889	153941	5809	688	1581	2053	933	450	0	104
"21227011200"	"SL140"	"Census Tract 112, Warren County, Kentucky"	"Census Tract 112, Warren County, Kentucky"	27987291	376701	2762	618	820	780	378	153	0	13
"21227011300"	"SL140"	"Census Tract 113, Warren County, Kentucky"	"Census Tract 113, Warren County, Kentucky"	47349742	1424835	3209	689	1039	839	398	198	34	12
"21227011401"	"SL140"	"Census Tract 114.01, Warren County, Kentucky"	"Census Tract 114.01, Warren County, Kentucky"	16613039	202226	5562	187	999	1133	1730	813	453	247
"21227011402"	"SL140"	"Census Tract 114.02, Warren County, Kentucky"	"Census Tract 114.02, Warren County, Kentucky"	17734390	372174	2925	51	524	695	997	394	225	39
"21227011500"	"SL140"	"Census Tract 115, Warren County, Kentucky"	"Census Tract 115, Warren County, Kentucky"	181052119	2043555	5596	244	1730	1647	1293	528	63	91
"21227011600"	"SL140"	"Census Tract 116, Warren County, Kentucky"	"Census Tract 116, Warren County, Kentucky"	261337109	2692312	4597	404	1421	1788	643	212	108	21
"21227011701"	"SL140"	"Census Tract 117.01, Warren County, Kentucky"	"Census Tract 117.01, Warren County, Kentucky"	31991130	105661	3422	459	1118	1016	431	365	0	33
"21227011702"	"SL140"	"Census Tract 117.02, Warren County, Kentucky"	"Census Tract 117.02, Warren County, Kentucky"	123696316	1089868	2441	492	835	648	315	115	36	0
"21227011801"	"SL140"	"Census Tract 118.01, Warren County, Kentucky"	"Census Tract 118.01, Warren County, Kentucky"	249187928	4064059	2022	154	763	661	285	126	33	0
"21227011802"	"SL140"	"Census Tract 118.02, Warren County, Kentucky"	"Census Tract 118.02, Warren County, Kentucky"	152337900	888886	2225	107	844	807	336	75	14	42
"21227011900"	"SL140"	"Census Tract 119, Warren County, Kentucky"	"Census Tract 119, Warren County, Kentucky"	154025161	1194729	4673	243	1203	1449	1247	395	103	33
"21229930100"	"SL140"	"Census Tract 9301, Washington County, Kentucky"	"Census Tract 9301, Washington County, Kentucky"	219371408	3466923	1952	443	759	482	210	47	2	9
"21229930201"	"SL140"	"Census Tract 9302.01, Washington County, Kentucky"	"Census Tract 9302.01, Washington County, Kentucky"	68178729	954545	2593	180	1203	666	381	142	18	3
"21229930202"	"SL140"	"Census Tract 9302.02, Washington County, Kentucky"	"Census Tract 9302.02, Washington County, Kentucky"	242667213	4168876	2352	157	904	779	255	241	16	0
"21229930300"	"SL140"	"Census Tract 9303, Washington County, Kentucky"	"Census Tract 9303, Washington County, Kentucky"	239745510	1548482	1669	178	738	399	252	80	10	12
"21231920101"	"SL140"	"Census Tract 9201.01, Wayne County, Kentucky"	"Census Tract 9201.01, Wayne County, Kentucky"	112382135	23167003	1333	115	445	449	233	84	7	0
"21231920102"	"SL140"	"Census Tract 9201.02, Wayne County, Kentucky"	"Census Tract 9201.02, Wayne County, Kentucky"	208532654	24488018	1715	218	517	505	309	128	19	19
"21231920201"	"SL140"	"Census Tract 9202.01, Wayne County, Kentucky"	"Census Tract 9202.01, Wayne County, Kentucky"	26572125	374539	1450	271	610	409	86	37	31	6
"21231920202"	"SL140"	"Census Tract 9202.02, Wayne County, Kentucky"	"Census Tract 9202.02, Wayne County, Kentucky"	35458263	95812	2763	478	1261	650	152	191	13	18
"21231920300"	"SL140"	"Census Tract 9203, Wayne County, Kentucky"	"Census Tract 9203, Wayne County, Kentucky"	49408657	272014	2839	549	1266	739	170	115	0	0
"21231920401"	"SL140"	"Census Tract 9204.01, Wayne County, Kentucky"	"Census Tract 9204.01, Wayne County, Kentucky"	75275315	16015148	1025	281	397	254	63	27	0	3
"21231920402"	"SL140"	"Census Tract 9204.02, Wayne County, Kentucky"	"Census Tract 9204.02, Wayne County, Kentucky"	178337595	548924	1162	305	421	338	57	41	0	0
"21231920701"	"SL140"	"Census Tract 9207.01, Wayne County, Kentucky"	"Census Tract 9207.01, Wayne County, Kentucky"	299934487	685102	873	330	415	84	36	0	0	8
"21231920702"	"SL140"	"Census Tract 9207.02, Wayne County, Kentucky"	"Census Tract 9207.02, Wayne County, Kentucky"	200425311	2001393	1037	162	629	126	38	24	58	0
"21233960100"	"SL140"	"Census Tract 9601, Webster County, Kentucky"	"Census Tract 9601, Webster County, Kentucky"	304765938	3668617	3007	512	1463	623	249	120	8	32
"21233960200"	"SL140"	"Census Tract 9602, Webster County, Kentucky"	"Census Tract 9602, Webster County, Kentucky"	239495048	1630727	1812	252	680	625	112	95	23	25
"21233960300"	"SL140"	"Census Tract 9603, Webster County, Kentucky"	"Census Tract 9603, Webster County, Kentucky"	176391055	1914342	1350	197	574	392	93	75	9	10
"21233960400"	"SL140"	"Census Tract 9604, Webster County, Kentucky"	"Census Tract 9604, Webster County, Kentucky"	139292582	2185011	2572	244	1178	886	208	56	0	0
"21235920100"	"SL140"	"Census Tract 9201, Whitley County, Kentucky"	"Census Tract 9201, Whitley County, Kentucky"	5169361	60450	1777	195	677	517	268	106	14	0
"21235920200"	"SL140"	"Census Tract 9202, Whitley County, Kentucky"	"Census Tract 9202, Whitley County, Kentucky"	10271825	53562	2060	173	805	491	292	267	23	9
"21235920301"	"SL140"	"Census Tract 9203.01, Whitley County, Kentucky"	"Census Tract 9203.01, Whitley County, Kentucky"	17657655	1336853	1168	72	433	429	142	66	17	9
"21235920302"	"SL140"	"Census Tract 9203.02, Whitley County, Kentucky"	"Census Tract 9203.02, Whitley County, Kentucky"	78350561	2291038	3369	770	1172	607	501	213	85	21
"21235920401"	"SL140"	"Census Tract 9204.01, Whitley County, Kentucky"	"Census Tract 9204.01, Whitley County, Kentucky"	110045689	6436253	1305	103	480	407	155	123	32	5
"21235920402"	"SL140"	"Census Tract 9204.02, Whitley County, Kentucky"	"Census Tract 9204.02, Whitley County, Kentucky"	162060066	1803158	2816	442	1337	556	244	169	24	44
"21235920501"	"SL140"	"Census Tract 9205.01, Whitley County, Kentucky"	"Census Tract 9205.01, Whitley County, Kentucky"	58386575	212707	916	248	316	240	67	35	10	0
"21235920502"	"SL140"	"Census Tract 9205.02, Whitley County, Kentucky"	"Census Tract 9205.02, Whitley County, Kentucky"	120336495	1707152	3369	530	1364	987	259	181	32	16
"21235920601"	"SL140"	"Census Tract 9206.01, Whitley County, Kentucky"	"Census Tract 9206.01, Whitley County, Kentucky"	13130755	408211	751	126	304	90	56	148	0	27
"21235920602"	"SL140"	"Census Tract 9206.02, Whitley County, Kentucky"	"Census Tract 9206.02, Whitley County, Kentucky"	162337195	1792875	2124	433	777	382	258	203	50	21
"21235920700"	"SL140"	"Census Tract 9207, Whitley County, Kentucky"	"Census Tract 9207, Whitley County, Kentucky"	229555475	1518160	2262	322	1010	438	226	106	114	46
"21235920800"	"SL140"	"Census Tract 9208, Whitley County, Kentucky"	"Census Tract 9208, Whitley County, Kentucky"	166909934	1019230	1214	223	643	192	68	77	11	0
"21237930100"	"SL140"	"Census Tract 9301, Wolfe County, Kentucky"	"Census Tract 9301, Wolfe County, Kentucky"	331532067	797961	1972	492	643	632	110	78	0	17
"21237930200"	"SL140"	"Census Tract 9302, Wolfe County, Kentucky"	"Census Tract 9302, Wolfe County, Kentucky"	243857982	736287	2540	858	879	616	61	119	7	0
"21239050103"	"SL140"	"Census Tract 501.03, Woodford County, Kentucky"	"Census Tract 501.03, Woodford County, Kentucky"	25383316	263858	2304	350	515	767	462	135	64	11
"21239050104"	"SL140"	"Census Tract 501.04, Woodford County, Kentucky"	"Census Tract 501.04, Woodford County, Kentucky"	14728592	378469	2793	256	895	590	711	288	27	26
"21239050105"	"SL140"	"Census Tract 501.05, Woodford County, Kentucky"	"Census Tract 501.05, Woodford County, Kentucky"	5144575	22702	2398	325	559	652	530	241	54	37
"21239050106"	"SL140"	"Census Tract 501.06, Woodford County, Kentucky"	"Census Tract 501.06, Woodford County, Kentucky"	14456410	66484	3023	67	473	850	818	636	71	108
"21239050107"	"SL140"	"Census Tract 501.07, Woodford County, Kentucky"	"Census Tract 501.07, Woodford County, Kentucky"	12654149	69745	2910	352	877	581	649	320	64	67
"21239050200"	"SL140"	"Census Tract 502, Woodford County, Kentucky"	"Census Tract 502, Woodford County, Kentucky"	195220379	2976935	2829	167	725	539	776	370	156	96
"21239050300"	"SL140"	"Census Tract 503, Woodford County, Kentucky"	"Census Tract 503, Woodford County, Kentucky"	152963575	2314238	1223	106	371	371	201	135	24	15
"21239050400"	"SL140"	"Census Tract 504, Woodford County, Kentucky"	"Census Tract 504, Woodford County, Kentucky"	70442058	288559	1574	80	433	390	385	171	82	33
