bgp1990gj,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G210197093352999999701079999999999924,G2101970970100,21197970100,1,1,1,1,1,1,1,1
G210197093352999999701079999999999925,G2101970970100,21197970100,1,1,1,1,1,1,1,1
G210197093352999999701079999999999926,G2101970970100,21197970100,1,1,1,1,1,1,1,1
G210199090456112789911059999999999925,G2101990931102,21199931102,1,1,1,1,1,1,1,1
G210199090456999999911059999999999921,G2101990931101,21199931101,1,1,1,1,1,1,1,1
G210199090456999999911059999999999922,G2101990931101,21199931101,1,1,1,1,1,1,1,1
G210199090456999999911059999999999922,G2101990931102,21199931102,0,0,0,0,0,0,0,0
G210199090456999999911059999999999923,G2101990931101,21199931101,1,1,1,1,1,1,1,1
G210199090456999999911059999999999923,G2101990931102,21199931102,0,0,0,0,0,0,0,0
G210199090456999999911059999999999924,G2101990931102,21199931102,1,1,1,1,1,1,1,1
G210199090456999999911059999999999925,G2101990931102,21199931102,1,1,1,1,1,1,1,1
G210199090456999999911059999999999926,G2101990931102,21199931102,1,1,1,1,1,1,1,1
G210199090456999999911059999999999927,G2101990931102,21199931102,1,1,1,1,1,1,1,1
G210199091176255529901059999999999922,G2101990930100,21199930100,1,1,1,1,1,1,1,1
G210199091176999999901059999999999921,G2101990930100,21199930100,1,1,1,1,1,1,1,1
G210199091176999999901059999999999922,G2101990930100,21199930100,1,1,1,1,1,1,1,1
G210199091176999999901059999999999923,G2101990930100,21199930100,1,1,1,1,1,1,1,1
G210199091176999999901059999999999924,G2101990930100,21199930100,1,1,1,1,1,1,1,1
G210199092432999999910059999999999921,G2101990930800,21199930800,0.0516211115,0.0574324324,0.0637037037,0.0520446097,0.0656716418,0.0706521739,0.0650684932,0.0697674419
G210199092432999999910059999999999921,G2101990931000,21199931000,0.9483788885,0.9425675676,0.9362962963,0.9479553903,0.9343283582,0.9293478261,0.9349315068,0.9302325581
G210199092432999999910059999999999922,G2101990931000,21199931000,1,1,1,1,1,1,1,1
G210199092488999999903059999999999921,G2101990930300,21199930300,0.9998241485,1,1,1,1,1,1,1
G210199092488999999903059999999999921,G2101990930401,21199930401,0.0001758515,0,0,0,0,0,0,0
G210199092488999999903059999999999922,G2101990930300,21199930300,1,1,1,1,1,1,1,1
G210199092488999999903059999999999923,G2101990930300,21199930300,1,1,1,1,1,1,1,1
G210199092488999999903059999999999924,G2101990930300,21199930300,1,1,1,1,1,1,1,1
G210199093104689529902059999999999921,G2101990930200,21199930200,1,1,1,1,1,1,1,1
G210199093104689529902059999999999922,G2101990930200,21199930200,1,1,1,1,1,1,1,1
G210199093104999999902059999999999921,G2101990930200,21199930200,1,1,1,1,1,1,1,1
G210199093104999999902059999999999922,G2101990930200,21199930200,1,1,1,1,1,1,1,1
G210199093104999999902059999999999923,G2101990930200,21199930200,1,1,1,1,1,1,1,1
G210199093104999999902059999999999924,G2101990930200,21199930200,1,1,1,1,1,1,1,1
G210199093184999999909059999999999921,G2101990930900,21199930900,1,1,1,1,1,1,1,1
G210199093184999999909059999999999922,G2101990930402,21199930402,0.0072265116,0.027027027,0.0282220132,0.0300925926,0.0247148289,0.0248756219,0.0255813953,0.0208333333
G210199093184999999909059999999999922,G2101990930900,21199930900,0.889882213,0.9480569347,0.9482781038,0.9423718495,0.9515394552,0.948492778,0.9495210642,0.9605801651
G210199093184999999909059999999999922,G2101990931000,21199931000,0.1028912754,0.0249160383,0.023499883,0.0275355579,0.0237457159,0.0266316001,0.0248975404,0.0185865016
G210199093256112789908059999999999923,G2101990930800,21199930800,1,1,1,1,1,1,1,1
G210199093256270109906059999999999922,G2101990930600,21199930600,1,1,1,1,1,1,1,1
G210199093256270109906059999999999923,G2101990930600,21199930600,1,1,1,1,1,1,1,1
G210199093256270109906059999999999924,G2101990930600,21199930600,1,1,1,1,1,1,1,1
G210199093256716889904059999999999911,G2101990930401,21199930401,1,1,1,1,1,1,1,1
G210199093256716889904059999999999912,G2101990930401,21199930401,1,1,1,1,1,1,1,1
G210199093256716889904059999999999913,G2101990930401,21199930401,1,1,1,1,1,1,1,1
G210199093256716889904059999999999915,G2101990930402,21199930402,1,1,1,1,1,1,1,1
G210199093256716889905059999999999911,G2101990930502,21199930502,1,1,1,1,1,1,1,1
G210199093256716889905059999999999912,G2101990930502,21199930502,1,1,1,1,1,1,1,1
G210199093256716889905059999999999913,G2101990930502,21199930502,1,1,1,1,1,1,1,1
G210199093256716889905059999999999914,G2101990930502,21199930502,1,1,1,1,1,1,1,1
G210199093256716889906059999999999911,G2101990930600,21199930600,1,1,1,1,1,1,1,1
G210199093256716889906059999999999912,G2101990930600,21199930600,1,1,1,1,1,1,1,1
G210199093256716889906059999999999913,G2101990930600,21199930600,1,1,1,1,1,1,1,1
G210199093256716889906059999999999914,G2101990930600,21199930600,1,1,1,1,1,1,1,1
G210199093256716889907059999999999911,G2101990930700,21199930700,1,1,1,1,1,1,1,1
G210199093256716889907059999999999912,G2101990930700,21199930700,1,1,1,1,1,1,1,1
G210199093256716889907059999999999913,G2101990930700,21199930700,1,1,1,1,1,1,1,1
G210199093256716889907059999999999914,G2101990930700,21199930700,1,1,1,1,1,1,1,1
G210199093256716889907059999999999915,G2101990930700,21199930700,1,1,1,1,1,1,1,1
G210199093256716889907059999999999916,G2101990930700,21199930700,1,1,1,1,1,1,1,1
G210199093256716889908059999999999911,G2101990930600,21199930600,0.3584956254,0.5036001215,0.6028800972,0.5036001215,0.5036001215,0.5036001215,0.5036001215,0.5036001215
G210199093256716889908059999999999911,G2101990930800,21199930800,0.6415043746,0.4963998785,0.3971199028,0.4963998785,0.4963998785,0.4963998785,0.4963998785,0.4963998785
G210199093256716889908059999999999914,G2101990930800,21199930800,1,1,1,1,1,1,1,1
G210199093256999999904059999999999921,G2101990930401,21199930401,1,1,1,1,1,1,1,1
G210199093256999999904059999999999922,G2101990930401,21199930401,1,1,1,1,1,1,1,1
G210199093256999999904059999999999923,G2101990930401,21199930401,1,1,1,1,1,1,1,1
G210199093256999999904059999999999924,G2101990930401,21199930401,0.0009004769,0.0030805616,0.0026443546,0.002886301,0.0030756041,0.0031321282,0.002454867,0.0060030309
G210199093256999999904059999999999924,G2101990930402,21199930402,0.9990995231,0.9969194384,0.9973556454,0.997113699,0.9969243959,0.9968678718,0.997545133,0.9939969691
G210199093256999999904059999999999925,G2101990930402,21199930402,1,1,1,1,1,1,1,1
G210199093256999999905059999999999921,G2101990930502,21199930502,1,1,1,1,1,1,1,1
G210199093256999999905059999999999922,G2101990930502,21199930502,1,1,1,1,1,1,1,1
G210199093256999999905059999999999923,G2101990930501,21199930501,0.000930773,0.0007645264,0.000823026,0.0008826818,0.0008219666,0.0007453486,0.0010035942,0.0003704923
G210199093256999999905059999999999923,G2101990930502,21199930502,0.999069227,0.9992354736,0.999176974,0.9991173182,0.9991780334,0.9992546514,0.9989964058,0.9996295077
G210199093256999999905059999999999924,G2101990930501,21199930501,0.9993842049,1,1,1,1,1,1,1
G210199093256999999905059999999999924,G2101990930502,21199930502,0.0006157951,0,0,0,0,0,0,0
G210199093256999999905059999999999925,G2101990930501,21199930501,0.999406321,0.9993625167,0.9993675654,0.9993330745,0.9993220387,0.999307245,0.9994564723,0.9989289482
G210199093256999999905059999999999925,G2101990930800,21199930800,0.000593679,0.0006374833,0.0006324346,0.0006669255,0.0006779613,0.000692755,0.0005435277,0.0010710518
G210199093256999999906059999999999922,G2101990930600,21199930600,1,1,1,1,1,1,1,1
G210199093256999999906059999999999923,G2101990930600,21199930600,1,1,1,1,1,1,1,1
G210199093256999999906059999999999924,G2101990930600,21199930600,1,1,1,1,1,1,1,1
G210199093256999999907059999999999921,G2101990930700,21199930700,1,1,1,1,1,1,1,1
G210199093256999999907059999999999926,G2101990930700,21199930700,0.8205722856,0.7601084454,0.7517024622,0.7641178435,0.7783136044,0.7822524553,0.7688852457,0.8254553982
G210199093256999999907059999999999926,G2101990930800,21199930800,0.1794277144,0.2398915546,0.2482975378,0.2358821565,0.2216863956,0.2177475447,0.2311147543,0.1745446018
G210199093256999999908059999999999921,G2101990930600,21199930600,0.1174417251,0.0692887292,0.0721095039,0.0686988961,0.0679325444,0.069380932,0.0680709365,0.0670755774
G210199093256999999908059999999999921,G2101990930800,21199930800,0.8825582749,0.9307112708,0.9278904961,0.9313011039,0.9320674556,0.930619068,0.9319290635,0.9329244226
G210199093256999999908059999999999922,G2101990930800,21199930800,1,1,1,1,1,1,1,1
G210199093256999999908059999999999923,G2101990930800,21199930800,0.999894009,0.9999567355,0.9999525662,0.9999563036,0.9999536553,0.999934737,0.9999453751,0.999976656
G210199093256999999908059999999999923,G2101990931000,21199931000,0.000105991,0.0000432645,0.0000474338,0.0000436964,0.0000463447,0.000065263,0.0000546249,0.000023344
G210199093256999999908059999999999924,G2101990930800,21199930800,1,1,1,1,1,1,1,1
G210201092408539769701069999999999921,G2102010970100,21201970100,1,1,1,1,1,1,1,1
G210201092408539769701069999999999922,G2102010970100,21201970100,1,1,1,1,1,1,1,1
G210201092408999999701069999999999921,G2102010970100,21201970100,1,1,1,1,1,1,1,1
G210201092408999999701069999999999922,G2102010970100,21201970100,1,1,1,1,1,1,1,1
G210203090800999999501059999999999921,G2102030950100,21203950100,1,1,1,1,1,1,1,1
G210203090800999999501059999999999922,G2102030950100,21203950100,1,1,1,1,1,1,1,1
G210203092064470989504059999999999923,G2102030950400,21203950400,1,1,1,1,1,1,1,1
G210203092064999999504059999999999921,G2102030950400,21203950400,1,1,1,1,1,1,1,1
G210203092064999999504059999999999922,G2102030950400,21203950400,1,1,1,1,1,1,1,1
G210203092064999999504059999999999923,G2102030950400,21203950400,1,1,1,1,1,1,1,1
G210203092424098389502059999999999924,G2102030950200,21203950200,1,1,1,1,1,1,1,1
G210203092424098389502059999999999925,G2102030950200,21203950200,1,1,1,1,1,1,1,1
G210203092424541749502059999999999911,G2102030950200,21203950200,1,1,1,1,1,1,1,1
G210203092424541749502059999999999912,G2102030950200,21203950200,1,1,1,1,1,1,1,1
G210203092424541749502059999999999913,G2102030950200,21203950200,1,1,1,1,1,1,1,1
G210203092424999999502059999999999921,G2102030950200,21203950200,1,1,1,1,1,1,1,1
G210203092424999999502059999999999922,G2102030950200,21203950200,0.9956236096,0.9985191887,0.9984126109,0.9984066952,0.9984945888,0.998593629,0.9981884034,1
G210203092424999999502059999999999922,G2102030950300,21203950300,0.0043763904,0.0014808113,0.0015873891,0.0015933048,0.0015054112,0.001406371,0.0018115966,0
G210203092424999999502059999999999923,G2102030950200,21203950200,1,1,1,1,1,1,1,1
G210203092424999999502059999999999924,G2102030950200,21203950200,1,1,1,1,1,1,1,1
G210203092424999999502059999999999925,G2102030950200,21203950200,1,1,1,1,1,1,1,1
G21020309242499999950298059999999999922,G2102030950200,21203950200,1,1,1,1,1,1,1,1
G210203092424999999503059999999999921,G2102030950300,21203950300,1,1,1,1,1,1,1,1
G210203092424999999503059999999999922,G2102030950200,21203950200,0.0000311831,0,0,0,0,0,0,0
G210203092424999999503059999999999922,G2102030950300,21203950300,0.9999688169,1,1,1,1,1,1,1
G210203092424999999503059999999999923,G2102030950200,21203950200,0.000893198,0.0122051302,0.0148105848,0.0106571627,0.0089037534,0.0079520825,0.010350712,0.0009856746
G210203092424999999503059999999999923,G2102030950300,21203950300,0.999106802,0.9877948698,0.9851894152,0.9893428373,0.9910962466,0.9920479175,0.989649288,0.9990143254
G210205092376436689502079999999999927,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376534189502079999999999911,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376534189502079999999999912,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376534189502079999999999913,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376534189502079999999999914,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376534189502079999999999915,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376534189502079999999999916,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376534189502079999999999917,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376534189503079999999999911,G2102050950200,21205950200,0.0028903612,0,0,0,0,0,0,0
G210205092376534189503079999999999911,G2102050950300,21205950300,0.9971096388,1,1,1,1,1,1,1
G210205092376999999502079999999999921,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376999999502079999999999922,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376999999502079999999999923,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376999999502079999999999926,G2102050950100,21205950100,0.0458061453,0.075502313,0.0675594337,0.0658033993,0.0587240212,0.0573583463,0.0550355703,0.0840821213
G210205092376999999502079999999999926,G2102050950200,21205950200,0.9541938547,0.924497687,0.9324405663,0.9341966007,0.9412759788,0.9426416537,0.9449644297,0.9159178787
G210205092376999999502079999999999927,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376999999502079999999999928,G2102050950200,21205950200,1,1,1,1,1,1,1,1
G210205092376999999503079999999999921,G2102050950300,21205950300,1,1,1,1,1,1,1,1
G210205092376999999503079999999999922,G2102050950300,21205950300,1,1,1,1,1,1,1,1
G210205092376999999503079999999999923,G2102050950300,21205950300,1,1,1,1,1,1,1,1
G210205092376999999503079999999999924,G2102050950300,21205950300,0.9996814635,1,1,1,1,1,1,1
G210205092376999999503079999999999924,G2102050950400,21205950400,0.0003185365,0,0,0,0,0,0,0
G210205092376999999504079999999999921,G2102050950400,21205950400,1,1,1,1,1,1,1,1
G210205092376999999504079999999999922,G2102050950300,21205950300,0.0303795929,0.0328559393,0.035359116,0.0415430267,0.0359408034,0.0323809524,0.0449101796,0.0143884892
G210205092376999999504079999999999922,G2102050950400,21205950400,0.9696204071,0.9671440607,0.964640884,0.9584569733,0.9640591966,0.9676190476,0.9550898204,0.9856115108
G210205092376999999504079999999999923,G2100630920100,21063920100,0.0000274563,0,0,0,0,0,0,0
G210205092376999999504079999999999923,G2102050950400,21205950400,0.9999725437,1,1,1,1,1,1,1
G210205092776999999501079999999999921,G2102050950100,21205950100,1,1,1,1,1,1,1,1
G210205092776999999501079999999999922,G2102050950100,21205950100,1,1,1,1,1,1,1,1
G210205092776999999501079999999999923,G2102050950100,21205950100,1,1,1,1,1,1,1,1
G210207090384999999602059999999999921,G2102070960200,21207960200,1,1,1,1,1,1,1,1
G210207090384999999602059999999999922,G2102070960200,21207960200,0.9999716646,1,1,1,1,1,1,1
G210207090384999999602059999999999922,G2102070960300,21207960300,0.0000283354,0,0,0,0,0,0,0
G210207091120999999604059999999999921,G2102070960400,21207960400,1,1,1,1,1,1,1,1
G210207091120999999604059999999999922,G2102070960400,21207960400,1,1,1,1,1,1,1,1
G210207091120999999604059999999999923,G2102070960400,21207960400,1,1,1,1,1,1,1,1
G210207091120999999604059999999999924,G2102070960400,21207960400,1,1,1,1,1,1,1,1
G210207091864401149603059999999999922,G2102070960102,21207960102,0.0187060816,0.0040620153,0.0049138217,0.0038790417,0.0077580834,0.006834502,0.0097488368,0
G210207091864401149603059999999999922,G2102070960300,21207960300,0.9812939184,0.9959379847,0.9950861783,0.9961209583,0.9922419166,0.993165498,0.9902511632,1
G210207091864401149603059999999999923,G2102070960300,21207960300,1,1,1,1,1,1,1,1
G210207091864999999603059999999999921,G2102070960102,21207960102,0.1907865274,0.3268267858,0.3139736165,0.3221963743,0.3109399891,0.2259460678,0.3090713758,0.3283803795
G210207091864999999603059999999999921,G2102070960300,21207960300,0.8092134726,0.6731732142,0.6860263835,0.6778036257,0.6890600109,0.7740539322,0.6909286242,0.6716196205
G210207091864999999603059999999999922,G2102070960102,21207960102,0.0817774377,0.1265977222,0.1470345519,0.1563483882,0.1566213854,0.1545647099,0.149053097,0.1904984859
G210207091864999999603059999999999922,G2102070960200,21207960200,0.0033910861,0,0,0,0,0,0,0
G210207091864999999603059999999999922,G2102070960300,21207960300,0.9148314762,0.8734022778,0.8529654481,0.8436516118,0.8433786146,0.8454352901,0.850946903,0.8095015141
G210207091864999999603059999999999923,G2102070960300,21207960300,1,1,1,1,1,1,1,1
G210207091864999999603059999999999924,G2102070960200,21207960200,0.0000733947,0,0,0,0,0,0,0
G210207091864999999603059999999999924,G2102070960300,21207960300,0.9999266053,1,1,1,1,1,1,1
G210207092984674949601059999999999922,G2102070960101,21207960101,1,1,1,1,1,1,1,1
G210207092984674949601059999999999923,G2102070960101,21207960101,0.2883676759,0.5843023256,0.5815602837,0.5784313725,0.614379085,0.5952380952,0.6581196581,0.4722222222
G210207092984674949601059999999999923,G2102070960102,21207960102,0.7116323241,0.4156976744,0.4184397163,0.4215686275,0.385620915,0.4047619048,0.3418803419,0.5277777778
G210207092984674949601059999999999924,G2102070960102,21207960102,1,1,1,1,1,1,1,1
G210207092984674949601059999999999925,G2102070960102,21207960102,1,1,1,1,1,1,1,1
G210207092984674949601059999999999926,G2102070960102,21207960102,1,1,1,1,1,1,1,1
G210207092984674949601059999999999927,G2102070960102,21207960102,1,1,1,1,1,1,1,1
G210207092984999999601059999999999921,G2100010970300,21001970300,0.0012212767,0.0004772874,0.0004571698,0.0004609233,0.0004110144,0.0004010796,0.0004163178,0.0003687386
G210207092984999999601059999999999921,G2102070960101,21207960101,0.9987787233,0.9995227126,0.9995428302,0.9995390767,0.9995889856,0.9995989204,0.9995836822,0.9996312614
