bgp2000gj,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G21001509127227982070100U5,G2100150070100,21015070100,1,1,1,1,1,1,1,1
G21001509127227982070200U1,G2100150070200,21015070200,1,1,1,1,1,1,1,1
G21001509127227982070200U2,G2100150070200,21015070200,1,1,1,1,1,1,1,1
G21001509127227982070200U3,G2100150070200,21015070200,1,1,1,1,1,1,1,1
G21001509127227982070200U5,G2100150070200,21015070200,1,1,1,1,1,1,1,1
G21001509127227982070301U1,G2100150070301,21015070301,0.9992609023,1,1,1,1,1,1,1
G21001509127227982070301U1,G2101170063604,21117063604,0.0007390977,0,0,0,0,0,0,0
G21001509127227982070301U2,G2100150070301,21015070301,1,1,1,1,1,1,1,1
G21001509127227982070304U2,G2100150070311,21015070311,1,1,1,1,1,1,1,1
G21001509127227982070306U1,G2100150070313,21015070313,0.8534602987,0.8960573477,0.8877374784,0.9025787966,0.8895417156,0.888242142,0.9257703081,0.700729927
G21001509127227982070306U1,G2100150070314,21015070314,0.1465397013,0.1039426523,0.1122625216,0.0974212034,0.1104582844,0.111757858,0.0742296919,0.299270073
G21001509127227982070306U2,G2100150070312,21015070312,1,1,1,1,1,1,1,1
G21001509127227982070307R2,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127227982070307R3,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127227982070307U1,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127227982070307U2,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127227982070308U1,G2100150070308,21015070308,1,1,1,1,1,1,1,1
G21001509127227982070308U2,G2100150070308,21015070308,1,1,1,1,1,1,1,1
G21001509127227982070308U3,G2100150070308,21015070308,1,1,1,1,1,1,1,1
G21001509127227982070309U2,G2100150070309,21015070309,1,1,1,1,1,1,1,1
G21001509127257030070305U2,G2100150070305,21015070305,1,1,1,1,1,1,1,1
G21001509127257030070305U3,G2100150070305,21015070305,1,1,1,1,1,1,1,1
G21001509127257030070306U1,G2100150070313,21015070313,0.404834235,0.1764278386,0.1670783014,0.1700411076,0.1677252231,0.1678198936,0.1692620624,0.1354268109
G21001509127257030070306U1,G2100150070314,21015070314,0.595165765,0.8235721614,0.8329216986,0.8299588924,0.8322747769,0.8321801064,0.8307379376,0.8645731891
G21001509127257030070306U2,G2100150070312,21015070312,1,1,1,1,1,1,1,1
G21001509127278384070307R3,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127278384070307U2,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127278384070308U1,G2100150070308,21015070308,1,1,1,1,1,1,1,1
G21001509127278384070309U1,G2100150070309,21015070309,1,1,1,1,1,1,1,1
G21001509127278384070309U2,G2100150070309,21015070309,1,1,1,1,1,1,1,1
G21001509127299999070100U1,G2100150070100,21015070100,1,1,1,1,1,1,1,1
G21001509127299999070200U5,G2100150070200,21015070200,1,1,1,1,1,1,1,1
G21001509127299999070301R1,G2100150070301,21015070301,1,1,1,1,1,1,1,1
G21001509127299999070301U1,G2100150070301,21015070301,1,1,1,1,1,1,1,1
G21001509127299999070301U2,G2100150070301,21015070301,1,1,1,1,1,1,1,1
G21001509127299999070304R1,G2100150070311,21015070311,1,1,1,1,1,1,1,1
G21001509127299999070304U1,G2100150070311,21015070311,1,1,1,1,1,1,1,1
G21001509127299999070304U2,G2100150070311,21015070311,0.5040395558,0.9508219648,0.951888156,0.9518082614,0.9507258269,0.9512402494,0.949413546,0.9640946893
G21001509127299999070304U2,G2100150070402,21015070402,0.006523664,0.0000368065,0.0000419817,0.0000482231,0.0000356125,0.0000407713,0.0000268869,0.0001245046
G21001509127299999070304U2,G2100150980100,21015980100,0.4894367802,0.0491412287,0.0480698623,0.0481435155,0.0492385606,0.0487189793,0.0505595672,0.0357808062
G21001509127299999070306U1,G2100150070313,21015070313,0.3800068976,0.2307692308,0.2222222222,0.25,0.2,0.2,0.2,0.2222222222
G21001509127299999070306U1,G2100150070314,21015070314,0.6199931024,0.7692307692,0.7777777778,0.75,0.8,0.8,0.8,0.7777777778
G21001509127299999070306U2,G2100150070312,21015070312,1,1,1,1,1,1,1,1
G21001509127299999070307R2,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127299999070307R3,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127299999070307U1,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127299999070307U2,G2100150070307,21015070307,1,1,1,1,1,1,1,1
G21001509127299999070308U2,G2100150070308,21015070308,1,1,1,1,1,1,1,1
G21001509127299999070308U3,G2100150070308,21015070308,1,1,1,1,1,1,1,1
G21001509127299999070309U1,G2100150070309,21015070309,1,1,1,1,1,1,1,1
G21001509127299999070309U2,G2100150070309,21015070309,1,1,1,1,1,1,1,1
G21001509168099999070401R1,G2100150070401,21015070401,1,1,1,1,1,1,1,1
G21001509168099999070401R2,G2100150070401,21015070401,1,1,1,1,1,1,1,1
G21001509168099999070401R3,G2100150070401,21015070401,1,1,1,1,1,1,1,1
G21001509168099999070401U3,G2100150070401,21015070401,1,1,1,1,1,1,1,1
G21001509168099999070402R1,G2100150070402,21015070402,1,1,1,1,1,1,1,1
G21001509168099999070402R2,G2100150070402,21015070402,1,1,1,1,1,1,1,1
G21001509168099999070402R3,G2100150070402,21015070402,1,1,1,1,1,1,1,1
G21001509168099999070402R4,G2100150070402,21015070402,1,1,1,1,1,1,1,1
G21001509168099999070402U2,G2100150070402,21015070402,1,1,1,1,1,1,1,1
G21001509168099999070402U3,G2100150070402,21015070402,1,1,1,1,1,1,1,1
G21001509168099999070402U4,G2100150070402,21015070402,0.6459616021,0.9587604744,0.9580526167,0.9599973112,0.9609065479,0.9604014252,0.9625499868,0.9496790941
G21001509168099999070402U4,G2100150980100,21015980100,0.3540383979,0.0412395256,0.0419473833,0.0400026888,0.0390934521,0.0395985748,0.0374500132,0.0503209059
G21001509359278384070601R2,G2100150070601,21015070601,1,1,1,1,1,1,1,1
G21001509359278384070601U2,G2100150070601,21015070601,1,1,1,1,1,1,1,1
G21001509359278384070603R1,G2100150070605,21015070605,1,1,1,1,1,1,1,1
G21001509359278384070603U1,G2100150070605,21015070605,1,1,1,1,1,1,1,1
G21001509359280490070603R3,G2100150070606,21015070606,1,1,1,1,1,1,1,1
G21001509359280490070603R4,G2100150070606,21015070606,1,1,1,1,1,1,1,1
G21001509359280490070604R2,G2100150070604,21015070604,1,1,1,1,1,1,1,1
G21001509359299999070601R1,G2100150070601,21015070601,1,1,1,1,1,1,1,1
G21001509359299999070601R2,G2100150070601,21015070601,1,1,1,1,1,1,1,1
G21001509359299999070601R3,G2100150070601,21015070601,1,1,1,1,1,1,1,1
G21001509359299999070603R1,G2100150070605,21015070605,1,1,1,1,1,1,1,1
G21001509359299999070603R2,G2100150070607,21015070607,1,1,1,1,1,1,1,1
G21001509359299999070603R3,G2100150070606,21015070606,0.999974702,0.9999764826,0.9999812384,0.9999766017,0.999982636,0.9999819295,0.9999824885,0.9999833376
G21001509359299999070603R3,G2101170063701,21117063701,0.000025298,0.0000235174,0.0000187616,0.0000233983,0.000017364,0.0000180705,0.0000175115,0.0000166624
G21001509359299999070603R4,G2100150070606,21015070606,1,1,1,1,1,1,1,1
G21001509359299999070603U1,G2100150070605,21015070605,1,1,1,1,1,1,1,1
G21001509359299999070603U2,G2100150070607,21015070607,1,1,1,1,1,1,1,1
G21001509359299999070603U3,G2100150070606,21015070606,1,1,1,1,1,1,1,1
G21001509359299999070604R1,G2100150070604,21015070604,1,1,1,1,1,1,1,1
G21001509359299999070604R2,G2100150070604,21015070604,1,1,1,1,1,1,1,1
G21001509359299999070604R3,G2100150070604,21015070604,1,1,1,1,1,1,1,1
G21001709232852302030500R1,G2100170030500,21017030500,1,1,1,1,1,1,1,1
G21001709232852302030500R2,G2100170030500,21017030500,1,1,1,1,1,1,1,1
G21001709232859196030500U3,G2100170030500,21017030500,1,1,1,1,1,1,1,1
G21001709232899999030500R1,G2100170030500,21017030500,1,1,1,1,1,1,1,1
G21001709232899999030500R2,G2100170030500,21017030500,1,1,1,1,1,1,1,1
G21001709232899999030500R3,G2100170030500,21017030500,1,1,1,1,1,1,1,1
G21001709257656820030600R2,G2100170030600,21017030600,1,1,1,1,1,1,1,1
G21001709257699999030600R1,G2100170030600,21017030600,1,1,1,1,1,1,1,1
G21001709257699999030600R2,G2100170030600,21017030600,1,1,1,1,1,1,1,1
G21001709268059196030100R1,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G21001709268059196030100R2,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G21001709268059196030100U1,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G21001709268059196030100U2,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G21001709268059196030100U3,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G21001709268059196030100U4,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G21001709268059196030100U5,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G21001709268059196030200U1,G2100170030200,21017030200,1,1,1,1,1,1,1,1
G21001709268059196030200U2,G2100170030200,21017030200,1,1,1,1,1,1,1,1
G21001709268059196030200U3,G2100170030200,21017030200,1,1,1,1,1,1,1,1
G21001709268059196030200U4,G2100170030200,21017030200,1,1,1,1,1,1,1,1
G21001709268059196030300R2,G2100170030300,21017030300,1,1,1,1,1,1,1,1
G21001709268059196030300U2,G2100170030300,21017030300,1,1,1,1,1,1,1,1
G21001709268059196030400R1,G2100170030400,21017030400,1,1,1,1,1,1,1,1
G21001709268059196030400U1,G2100170030400,21017030400,1,1,1,1,1,1,1,1
G21001709268099999030100R1,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G21001709268099999030100R2,G2100170030100,21017030100,0.8934951933,0.8934951933,0.8934951933,0.8934951933,0.8934951933,0.8934951933,0.8934951933,0.8934951933
G21001709268099999030100R2,G2100170030400,21017030400,0.0109456763,0.0109456763,0.0109456763,0.0109456763,0.0109456763,0.0109456763,0.0109456763,0.0109456763
G21001709268099999030100R2,G2100170030500,21017030500,0.0955591304,0.0955591304,0.0955591304,0.0955591304,0.0955591304,0.0955591304,0.0955591304,0.0955591304
G21001709268099999030100U1,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G21001709268099999030100U2,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G21001709268099999030100U5,G2100170030100,21017030100,1,1,1,1,1,1,1,1
G21001709268099999030200U3,G2100170030200,21017030200,1,1,1,1,1,1,1,1
G21001709268099999030200U4,G2100170030200,21017030200,1,1,1,1,1,1,1,1
G21001709268099999030300R1,G2100170030300,21017030300,1,1,1,1,1,1,1,1
G21001709268099999030300R2,G2100170030300,21017030300,1,1,1,1,1,1,1,1
G21001709268099999030300U1,G2100170030300,21017030300,1,1,1,1,1,1,1,1
G21001709268099999030300U2,G2100170030300,21017030300,1,1,1,1,1,1,1,1
G21001709268099999030400R1,G2100170030400,21017030400,1,1,1,1,1,1,1,1
G21001709268099999030400R2,G2100170030400,21017030400,1,1,1,1,1,1,1,1
G21001709268099999030400U1,G2100170030400,21017030400,1,1,1,1,1,1,1,1
G21001909010402368030200R1,G2100190030200,21019030200,1,1,1,1,1,1,1,1
G21001909010402368030200U1,G2100190030200,21019030200,1,1,1,1,1,1,1,1
G21001909010402368030300U1,G2100190030300,21019030300,1,1,1,1,1,1,1,1
G21001909010402368030300U2,G2100190030300,21019030300,1,1,1,1,1,1,1,1
G21001909010402368030300U3,G2100190030300,21019030300,1,1,1,1,1,1,1,1
G21001909010402368030400R1,G2100190030400,21019030400,1,1,1,1,1,1,1,1
G21001909010402368030400U1,G2100190030400,21019030400,0.9972986274,1,1,1,1,1,1,1
G21001909010402368030400U1,G2100190031300,21019031300,0.0027013726,0,0,0,0,0,0,0
G21001909010402368030500U1,G2100190030500,21019030500,1,1,1,1,1,1,1,1
G21001909010402368030500U2,G2100190030400,21019030400,0.0000051962,0.0000076609,0.0000090846,0.0000083352,0.0000075681,0.0000082933,0.0000024657,0.0000439376
G21001909010402368030500U2,G2100190030500,21019030500,0.9999948038,0.9999923391,0.9999909154,0.9999916648,0.9999924319,0.9999917067,0.9999975343,0.9999560624
G21001909010402368030500U3,G2100190030500,21019030500,1,1,1,1,1,1,1,1
G21001909010402368030600R4,G2100190030600,21019030600,1,1,1,1,1,1,1,1
G21001909010402368030600U1,G2100190030600,21019030600,1,1,1,1,1,1,1,1
G21001909010402368030600U2,G2100190030600,21019030600,1,1,1,1,1,1,1,1
G21001909010402368030600U3,G2100190030500,21019030500,0.0000725088,0.0000871912,0.0000857392,0.0000901972,0.0000879745,0.0000853728,0.000093701,0.0000431472
G21001909010402368030600U3,G2100190030600,21019030600,0.9999274912,0.9999128088,0.9999142608,0.9999098028,0.9999120255,0.9999146272,0.999906299,0.9999568528
G21001909010402368030600U4,G2100190030600,21019030600,1,1,1,1,1,1,1,1
G21001909010402368030700U1,G2100190030700,21019030700,1,1,1,1,1,1,1,1
G21001909010402368030700U2,G2100190030700,21019030700,1,1,1,1,1,1,1,1
G21001909010402368030700U3,G2100190030700,21019030700,1,1,1,1,1,1,1,1
G21001909010402368030800U1,G2100190030300,21019030300,0.0082914458,0,0,0,0,0,0,0
G21001909010402368030800U1,G2100190030800,21019030800,0.9917085542,1,1,1,1,1,1,1
G21001909010402368030800U2,G2100190030800,21019030800,1,1,1,1,1,1,1,1
G21001909010402368030800U3,G2100190030800,21019030800,1,1,1,1,1,1,1,1
G21001909010402368030900U1,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G21001909010402368030900U4,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G21001909010482146030200R1,G2100190030200,21019030200,1,1,1,1,1,1,1,1
G21001909010482146030200U1,G2100190030200,21019030200,1,1,1,1,1,1,1,1
G21001909010482146030900R4,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G21001909010482146030900U1,G2100190030200,21019030200,0.1321314971,0.0021786492,0.0027700831,0.0024630542,0.0017921147,0.0031746032,0.0023364486,0
G21001909010482146030900U1,G2100190030900,21019030900,0.8678685029,0.9978213508,0.9972299169,0.9975369458,0.9982078853,0.9968253968,0.9976635514,1
G21001909010482146030900U2,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G21001909010482146030900U3,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G21001909010482146030900U4,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G21001909010499999030400U1,G2100190030400,21019030400,0.7991067243,0.9071624875,0.9071624875,0.9071624875,0.9071624875,0.9071624875,0.9071624875,0.9071624875
G21001909010499999030400U1,G2100190031002,21019031002,0.0147450749,0.032237481,0.032237481,0.032237481,0.032237481,0.032237481,0.032237481,0.032237481
G21001909010499999030400U1,G2100190031300,21019031300,0.1861482007,0.0606000315,0.0606000315,0.0606000315,0.0606000315,0.0606000315,0.0606000315,0.0606000315
G21001909010499999030500U2,G2100190030500,21019030500,1,1,1,1,1,1,1,1
G21001909010499999030800U3,G2100190030800,21019030800,1,1,1,1,1,1,1,1
G21001909010499999030900R4,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G21001909010499999030900U4,G2100190030900,21019030900,1,1,1,1,1,1,1,1
G21001909011202368031000R5,G2100190030500,21019030500,0.0003477028,0,0,0,0,0,0,0
G21001909011202368031000R5,G2100190031002,21019031002,0.9996522972,1,1,1,1,1,1,1
G21001909011202368031000U3,G2100190031002,21019031002,1,1,1,1,1,1,1,1
G21001909011202368031000U5,G2100190031002,21019031002,1,1,1,1,1,1,1,1
G21001909011299999031000R1,G2100190031002,21019031002,1,1,1,1,1,1,1,1
G21001909011299999031000R5,G2100190031002,21019031002,1,1,1,1,1,1,1,1
G21001909011299999031000R6,G2100190031001,21019031001,0.9996772654,0.9999201067,0.9999216298,0.999914187,0.9999165386,0.9999159441,0.9999154127,0.9999214507
G21001909011299999031000R6,G2100430960600,21043960600,0.0003227346,0.0000798933,0.0000783702,0.000085813,0.0000834614,0.0000840559,0.0000845873,0.0000785493
G21001909011299999031000U1,G2100190031002,21019031002,1,1,1,1,1,1,1,1
G21001909011299999031000U2,G2100190031002,21019031002,1,1,1,1,1,1,1,1
G21001909011299999031000U3,G2100190031002,21019031002,1,1,1,1,1,1,1,1
G21001909011299999031000U4,G2100190031002,21019031002,1,1,1,1,1,1,1,1
G21001909011299999031000U5,G2100190031002,21019031002,1,1,1,1,1,1,1,1
G21001909057699999031100R1,G2100190031100,21019031100,1,1,1,1,1,1,1,1
G21001909057699999031100R2,G2100190031100,21019031100,1,1,1,1,1,1,1,1
G21001909057699999031100R3,G2100190031100,21019031100,1,1,1,1,1,1,1,1
G21001909057699999031100R4,G2100190031100,21019031100,0.9997848194,0.9999576755,0.9999589128,0.9999412428,0.9999512599,0.9999390458,1,0.9997302132
G21001909057699999031100R4,G2100430960600,21043960600,0.0002151806,0.0000423245,0.0000410872,0.0000587572,0.0000487401,0.0000609542,0,0.0002697868
G21001909057699999031100R5,G2100190031100,21019031100,0.9999976174,0.9999972515,0.9999977017,0.9999980578,0.9999969729,0.9999972831,0.9999964924,1
G21001909057699999031100R5,G2100430960600,21043960600,0.0000023826,0.0000027485,0.0000022983,0.0000019422,0.0000030271,0.0000027169,0.0000035076,0
G21001909057699999031100U1,G2100190031100,21019031100,1,1,1,1,1,1,1,1
G21001909057699999031100U2,G2100190031100,21019031100,1,1,1,1,1,1,1,1
G21001909063202368031300U1,G2100190031300,21019031300,1,1,1,1,1,1,1,1
G21001909063213420031200R1,G2100190031200,21019031200,1,1,1,1,1,1,1,1
G21001909063213420031300R1,G2100190031300,21019031300,1,1,1,1,1,1,1,1
G21001909063213420031300R3,G2100190031300,21019031300,1,1,1,1,1,1,1,1
G21001909063213420031300U1,G2100190031300,21019031300,1,1,1,1,1,1,1,1
G21001909063213420031300U2,G2100190031300,21019031300,1,1,1,1,1,1,1,1
G21001909063213420031300U3,G2100190031300,21019031300,1,1,1,1,1,1,1,1
G21001909063299999031200R1,G2100190031200,21019031200,0.999998466,0.9999975406,0.9999973992,0.9999975207,0.9999972715,0.9999972899,0.999997319,0.9999969476
G21001909063299999031200R1,G2100190031300,21019031300,0.000001534,0.0000024594,0.0000026008,0.0000024793,0.0000027285,0.0000027101,0.000002681,0.0000030524
G21001909063299999031200R2,G2100190031100,21019031100,0.0000085602,0.0000139376,0.000014334,0.0000129632,0.0000126471,0.0000126272,0.0000122667,0.0000162605
G21001909063299999031200R2,G2100190031200,21019031200,0.9999914398,0.9999860624,0.999985666,0.9999870368,0.9999873529,0.9999873728,0.9999877333,0.9999837395
G21001909063299999031200U1,G2100190031200,21019031200,0.9999384626,1,1,1,1,1,1,1
G21001909063299999031200U1,G2100190031300,21019031300,0.0000615374,0,0,0,0,0,0,0
G21001909063299999031300R3,G2100190031300,21019031300,1,1,1,1,1,1,1,1
G21001909063299999031300U1,G2100190031300,21019031300,1,1,1,1,1,1,1,1
G21001909063299999031300U2,G2100190031300,21019031300,1,1,1,1,1,1,1,1
G21001909063299999031300U3,G2100190031300,21019031300,1,1,1,1,1,1,1,1
G21002109100019882990100R1,G2100210930100,21021930100,1,1,1,1,1,1,1,1
G21002109100019882990100R4,G2100210930100,21021930100,1,1,1,1,1,1,1,1
G21002109100019882990100U1,G2100210930100,21021930100,1,1,1,1,1,1,1,1
G21002109100019882990100U2,G2100210930100,21021930100,1,1,1,1,1,1,1,1
G21002109100019882990100U3,G2100210930100,21021930100,1,1,1,1,1,1,1,1
G21002109100019882990100U4,G2100210930100,21021930100,1,1,1,1,1,1,1,1
G21002109100019882990200R3,G2100210930200,21021930200,1,1,1,1,1,1,1,1
G21002109100019882990200U1,G2100210930200,21021930200,1,1,1,1,1,1,1,1
G21002109100019882990200U2,G2100210930200,21021930200,1,1,1,1,1,1,1,1
G21002109100019882990200U3,G2100210930200,21021930200,1,1,1,1,1,1,1,1
G21002109100019882990300U1,G2100210930300,21021930300,1,1,1,1,1,1,1,1
G21002109100019882990300U2,G2100210930300,21021930300,1,1,1,1,1,1,1,1
G21002109100019882990300U3,G2100210930300,21021930300,1,1,1,1,1,1,1,1
G21002109100019882990400R3,G2100210930400,21021930400,1,1,1,1,1,1,1,1
G21002109100019882990400U1,G2100210930400,21021930400,1,1,1,1,1,1,1,1
G21002109100019882990400U2,G2100210930400,21021930400,1,1,1,1,1,1,1,1
G21002109100019882990400U3,G2100210930400,21021930400,1,1,1,1,1,1,1,1
G21002109100019882990500R1,G2100210930500,21021930500,1,1,1,1,1,1,1,1
G21002109100019882990500R2,G2100210930500,21021930500,1,1,1,1,1,1,1,1
G21002109100019882990500U1,G2100210930500,21021930500,1,1,1,1,1,1,1,1
G21002109100019882990500U2,G2100210930500,21021930500,1,1,1,1,1,1,1,1
G21002109100041338990500R2,G2100210930500,21021930500,1,1,1,1,1,1,1,1
G21002109100099999990100R1,G2100210930100,21021930100,1,1,1,1,1,1,1,1
G21002109100099999990100R4,G2100210930100,21021930100,1,1,1,1,1,1,1,1
G21002109100099999990100U2,G2100210930100,21021930100,1,1,1,1,1,1,1,1
G21002109100099999990100U4,G2100210930100,21021930100,1,1,1,1,1,1,1,1
G21002109100099999990200R2,G2100210930200,21021930200,1,1,1,1,1,1,1,1
G21002109100099999990200R3,G2100210930100,21021930100,0.0000023081,0.0000304794,0.000030072,0.0000308154,0.0000276795,0.0000272069,0.0000278417,0.0000265836
G21002109100099999990200R3,G2100210930200,21021930200,0.9704329778,0.9931776742,0.9931187366,0.99322121,0.9931140189,0.9935959818,0.9939446661,0.9875012167
